step,Mff,Mr,Mb,Mrho,d_fc
52800,3.686407061869e+04,1.843192787046e+04,1.843193191719e+04,3.686407067281e+04,2.108310328804e-01
53000,3.686407404706e+04,1.843192775227e+04,1.843193179862e+04,3.686407418406e+04,2.144961623817e-01
53200,3.686407744597e+04,1.843192758253e+04,1.843193161113e+04,3.686407798976e+04,2.182523117554e-01
53400,3.686408282290e+04,1.843192743895e+04,1.843193141590e+04,3.686408262950e+04,2.239680490202e-01
53600,3.686408688750e+04,1.843192724068e+04,1.843193128651e+04,3.686408717376e+04,2.283603098258e-01
53800,3.686408808509e+04,1.843192704951e+04,1.843193119231e+04,3.686408757168e+04,2.298432627067e-01
54000,3.686408676917e+04,1.843192696356e+04,1.843193109924e+04,3.686408708674e+04,2.287063720723e-01
54200,3.686407344110e+04,1.843192662206e+04,1.843193086959e+04,3.686407346380e+04,2.159494473308e-01
54400,3.686406057425e+04,1.843192648095e+04,1.843193067606e+04,3.686406004763e+04,2.034172482490e-01
54600,3.686406067726e+04,1.843192640289e+04,1.843193052975e+04,3.686406038994e+04,2.037446277354e-01
54800,3.686406924335e+04,1.843192641484e+04,1.843193043810e+04,3.686406963539e+04,2.123904129512e-01
55000,3.686407570522e+04,1.843192633617e+04,1.843193039308e+04,3.686407575858e+04,2.189759647990e-01
55200,3.686407521359e+04,1.843192624351e+04,1.843193027858e+04,3.686407499456e+04,2.186915005259e-01
55400,3.686406511597e+04,1.843192615673e+04,1.843193017938e+04,3.686406527621e+04,2.087798546272e-01
55600,3.686406257644e+04,1.843192605286e+04,1.843193000563e+04,3.686406205517e+04,2.065179496167e-01
55800,3.686405906695e+04,1.843192594915e+04,1.843192984424e+04,3.686405851775e+04,2.032735614157e-01
56000,3.686405663699e+04,1.843192587056e+04,1.843192962448e+04,3.686405696398e+04,2.011419602859e-01
56200,3.686406256002e+04,1.843192572241e+04,1.843192952685e+04,3.686406203717e+04,2.073107685937e-01
56400,3.686408779518e+04,1.843192549282e+04,1.843192935979e+04,3.686408800709e+04,2.329425777425e-01
56600,3.686409979218e+04,1.843192543187e+04,1.843192926072e+04,3.686409983796e+04,2.450995997751e-01
56800,3.686409622196e+04,1.843192536231e+04,1.843192925509e+04,3.686409646183e+04,2.416045595382e-01
57000,3.686407545566e+04,1.843192521226e+04,1.843192916896e+04,3.686407504332e+04,2.210744337572e-01
57200,3.686407229043e+04,1.843192508111e+04,1.843192907243e+04,3.686407252437e+04,2.181368898200e-01
57400,3.686408148172e+04,1.843192495255e+04,1.843192893785e+04,3.686408175147e+04,2.275913158046e-01
57600,3.686407935392e+04,1.843192484080e+04,1.843192877895e+04,3.686407931966e+04,2.257341745426e-01
57800,3.686407321080e+04,1.843192473706e+04,1.843192866836e+04,3.686407319570e+04,2.198053744760e-01
58000,3.686407022523e+04,1.843192465817e+04,1.843192857933e+04,3.686407025641e+04,2.169877378801e-01
58200,3.686407035208e+04,1.843192456256e+04,1.843192849566e+04,3.686407004422e+04,2.172938633594e-01
58400,3.686406802971e+04,1.843192447920e+04,1.843192841618e+04,3.686406756145e+04,2.151343260666e-01
58600,3.686406914394e+04,1.843192438574e+04,1.843192836793e+04,3.686406885093e+04,2.163902652574e-01
58800,3.686407210119e+04,1.843192430560e+04,1.843192834670e+04,3.686407181340e+04,2.194488903879e-01
59000,3.686407109227e+04,1.843192429616e+04,1.843192828639e+04,3.686407150716e+04,2.185097117763e-01
59200,3.686408016579e+04,1.843192411493e+04,1.843192820051e+04,3.686408070159e+04,2.278503520829e-01
59400,3.686408970564e+04,1.843192397926e+04,1.843192807151e+04,3.686408968437e+04,2.376548726243e-01
59600,3.686409599900e+04,1.843192390175e+04,1.843192799146e+04,3.686409611946e+04,2.441057839205e-01
59800,3.686409267723e+04,1.843192373143e+04,1.843192785223e+04,3.686409319264e+04,2.410935679545e-01
60000,3.686409122561e+04,1.843192368025e+04,1.843192768541e+04,3.686409077954e+04,2.398599524568e-01
