step,Mff,Mr,Mb,Mrho,d_fc
104000,2.880003779579e+04,1.920001580861e+04,9.599996884547e+03,2.880003778875e+04,2.510262922442e-02
104400,2.880003402570e+04,1.920001611026e+04,9.599997031620e+03,2.880003405082e+04,2.088381875001e-02
104800,2.880003111744e+04,1.920001602723e+04,9.599996949827e+03,2.880003112936e+04,1.814038254088e-02
105200,2.880003130444e+04,1.920001614641e+04,9.599996939106e+03,2.880003127420e+04,1.821892750195e-02
105600,2.880002937241e+04,1.920001602097e+04,9.599996782934e+03,2.880002940488e+04,1.656850422660e-02
106000,2.880002803592e+04,1.920001624908e+04,9.599996928030e+03,2.880002800047e+04,1.485880925611e-02
106400,2.880003083884e+04,1.920001639362e+04,9.599996950280e+03,2.880003080034e+04,1.749494425530e-02
106800,2.880003113267e+04,1.920001655063e+04,9.599996816712e+03,2.880003114367e+04,1.776532546319e-02
107200,2.880003149957e+04,1.920001687543e+04,9.599996724969e+03,2.880003149307e+04,1.789916949929e-02
107600,2.880003059380e+04,1.920001705022e+04,9.599996790077e+03,2.880003056395e+04,1.675350964069e-02
108000,2.880002932199e+04,1.920001729512e+04,9.599996789371e+03,2.880002933407e+04,1.523750010347e-02
108400,2.880002862029e+04,1.920001795029e+04,9.599996785882e+03,2.880002865028e+04,1.388411614244e-02
108800,2.880003129537e+04,1.920001823478e+04,9.599996979095e+03,2.880003125775e+04,1.608148901323e-02
109200,2.880003017463e+04,1.920001828866e+04,9.599997123340e+03,2.880003016949e+04,1.476262919823e-02
109600,2.880003083915e+04,1.920001827291e+04,9.599997170708e+03,2.880003090048e+04,1.539553135808e-02
110000,2.880003144884e+04,1.920001820805e+04,9.599997214820e+03,2.880003146303e+04,1.602597696728e-02
110400,2.880003302341e+04,1.920001819603e+04,9.599997140532e+03,2.880003302801e+04,1.768685398565e-02
110800,2.880003330358e+04,1.920001789320e+04,9.599997134519e+03,2.880003332198e+04,1.827586094805e-02
111200,2.880003337686e+04,1.920001808728e+04,9.599997216644e+03,2.880003341031e+04,1.807293326419e-02
111600,2.880003357807e+04,1.920001829763e+04,9.599997012056e+03,2.880003361702e+04,1.826838388661e-02
112000,2.880003373132e+04,1.920001838676e+04,9.599996945334e+03,2.880003372037e+04,1.839921702413e-02
112400,2.880003456756e+04,1.920001825530e+04,9.599997265265e+03,2.880003452647e+04,1.904699136867e-02
112800,2.880003486520e+04,1.920001865076e+04,9.599997330364e+03,2.880003480828e+04,1.888407596562e-02
113200,2.880003646223e+04,1.920001822665e+04,9.599997262821e+03,2.880003644335e+04,2.097275333836e-02
113600,2.880003751719e+04,1.920001820151e+04,9.599997229233e+03,2.880003755021e+04,2.208644631537e-02
114000,2.880003916940e+04,1.920001821081e+04,9.599997167813e+03,2.880003915060e+04,2.379078622835e-02
114400,2.880004020617e+04,1.920001809995e+04,9.599997059499e+03,2.880004020095e+04,2.504671578208e-02
114800,2.880003909161e+04,1.920001797462e+04,9.599996905545e+03,2.880003910625e+04,2.421144156688e-02
115200,2.880003806293e+04,1.920001802465e+04,9.599996899946e+03,2.880003805554e+04,2.313833403969e-02
115600,2.880003716677e+04,1.920001803294e+04,9.599996770290e+03,2.880003713822e+04,2.236353884291e-02
116000,2.880003548946e+04,1.920001828835e+04,9.599996900659e+03,2.880003554177e+04,2.030044812636e-02
116400,2.880003756197e+04,1.920001828034e+04,9.599997080345e+03,2.880003753448e+04,2.220128058980e-02
116800,2.880003798665e+04,1.920001862211e+04,9.599997367279e+03,2.880003801978e+04,2.199726083199e-02
117200,2.880003958552e+04,1.920001848965e+04,9.599997456029e+03,2.880003963304e+04,2.363984183467e-02
117600,2.880003978993e+04,1.920001831863e+04,9.599997191539e+03,2.880003981149e+04,2.427976675972e-02
118000,2.880004037276e+04,1.920001806040e+04,9.599997333959e+03,2.880004037368e+04,2.497839402713e-02
118400,2.880003746393e+04,1.920001785616e+04,9.599997106704e+03,2.880003746367e+04,2.250106824249e-02
118800,2.880003638490e+04,1.920001743148e+04,9.599997154091e+03,2.880003636718e+04,2.179933570733e-02
119200,2.880002987734e+04,1.920001756195e+04,9.599997104259e+03,2.880002983439e+04,1.521112935734e-02
119600,2.880002844201e+04,1.920001768472e+04,9.599996955744e+03,2.880002843785e+04,1.380154233084e-02
120000,2.880002749313e+04,1.920001760179e+04,9.599996931185e+03,2.880002750981e+04,1.296016034757e-02
