t,x_left,x_right,x_right_star,e_x,d,x_L_vol,x_R_vol,e_x_vol,E_psi
21500,81.70537,243.29335,81.70665,0.0012817383,-80.79399,83.0894546508789,242.90953826904297,0.998992919921875,7.154596348603566e-05
21750,81.70445,243.29427,81.705734,0.0012817383,-80.79491,83.08882141113281,242.9102325439453,0.999053955078125,7.205906013647715e-05
22000,81.70357,243.29515,81.70485,0.0012817383,-80.79579,83.08820343017578,242.91090393066406,0.9991073608398438,7.289407774806022e-05
22250,81.702705,243.29602,81.70398,0.0012741089,-80.79666,83.08751678466797,242.91156768798828,0.99908447265625,7.188112164537112e-05
22500,81.70188,243.2969,81.703094,0.0012130737,-80.797516,83.08683776855469,242.9122314453125,0.9990692138671875,7.075661793351173e-05
22750,81.70112,243.29776,81.70224,0.001121521,-80.798325,83.0861587524414,242.91278076171875,0.9989395141601562,7.382379844784736e-05
23000,81.70033,243.29852,81.70148,0.0011444092,-80.799095,83.0855712890625,242.9134063720703,0.9989776611328125,7.245946675539016e-05
23250,81.699554,243.29927,81.70073,0.0011749268,-80.79986,83.08497619628906,242.91411590576172,0.9990921020507812,7.265201459328334e-05
23500,81.698784,243.29997,81.70003,0.0012435913,-80.8006,83.0843276977539,242.9146728515625,0.9990005493164062,7.470110431313514e-05
23750,81.69801,243.30074,81.699265,0.0012512207,-80.80136,83.083740234375,242.91524505615234,0.9989852905273438,7.090372343858083e-05
24000,81.697235,243.3015,81.6985,0.0012664795,-80.80213,83.0831527709961,242.91592407226562,0.9990768432617188,7.622780899206797e-05
24250,81.69648,243.30225,81.697754,0.0012741089,-80.80289,83.08265686035156,242.9164810180664,0.9991378784179688,7.341125359137853e-05
24500,81.69572,243.303,81.69701,0.0012893677,-80.803635,83.08207702636719,242.9169464111328,0.9990234375,7.038347423076629e-05
24750,81.69499,243.30374,81.69626,0.0012664795,-80.804375,83.08146667480469,242.91754150390625,0.9990081787109375,7.598831007877985e-05
25000,81.694275,243.30446,81.69554,0.0012664795,-80.80509,83.08098602294922,242.91812133789062,0.9991073608398438,7.571037858724594e-05
25250,81.693565,243.30515,81.694855,0.0012893677,-80.805786,83.08043670654297,242.9185562133789,0.998992919921875,7.348534340659777e-05
25500,81.69287,243.30583,81.69417,0.0012969971,-80.80648,83.07991790771484,242.9190673828125,0.9989852905273438,7.230050240953763e-05
25750,81.692184,243.30652,81.69348,0.0012969971,-80.80717,83.07938385009766,242.91964721679688,0.9990310668945312,7.02261117597421e-05
26000,81.69152,243.3072,81.692795,0.0012741089,-80.807846,83.07886505126953,242.92012786865234,0.998992919921875,7.48072440425555e-05
26250,81.69088,243.30785,81.692154,0.0012741089,-80.80849,83.07841491699219,242.920654296875,0.9990692138671875,7.605016231536866e-05
26500,81.69026,243.30849,81.69151,0.0012512207,-80.80911,83.07788848876953,242.92108917236328,0.9989776611328125,7.288385182619095e-05
26750,81.68969,243.30913,81.69087,0.0011825562,-80.80972,83.07738494873047,242.9215545654297,0.9989395141601562,7.117858156561851e-05
27000,81.68916,243.30972,81.69028,0.0011138916,-80.81028,83.07693481445312,242.92205047607422,0.9989852905273438,7.345643515388171e-05
27250,81.68867,243.31032,81.68968,0.0010147095,-80.81082,83.076416015625,242.92252349853516,0.9989395141601562,7.336209838589033e-05
27500,81.68817,243.31085,81.68915,0.0009765625,-80.81134,83.07598876953125,242.92293548583984,0.9989242553710938,7.542540629704793e-05
27750,81.687675,243.31136,81.688644,0.0009689331,-80.811844,83.07551574707031,242.92340850830078,0.9989242553710938,7.489362110694249e-05
28000,81.68718,243.31184,81.688156,0.0009765625,-80.81233,83.07506561279297,242.92391204833984,0.9989776611328125,7.519768550992011e-05
