class,quantity,n,mean,std,frac_pos,max_abs
cczero/pure/nonwall,net_b,1214848,1.213867691408e-07,1.616503897455e-06,2.848743217258e-01,5.185604095459e-06
cczero/pure/nonwall,net_r,1214848,1.290785948028e-07,1.613302192756e-06,2.871297479191e-01,5.245208740234e-06
mixed,R_b,134731,-3.944521905433e-09,7.421855373099e-08,5.357119000082e-01,3.464519977570e-07
mixed,R_r,134731,1.873610339022e-09,7.218932102093e-08,5.647920671560e-01,3.576278686523e-07
mixed,Rc1_b,134731,-9.120245038880e-09,7.505274928895e-08,2.938893053566e-01,3.576278686523e-07
mixed,Rc1_r,134731,-3.339108389788e-09,7.286277136306e-08,3.224128077428e-01,3.576278686523e-07
mixed,Req_b,134731,5.800828730995e-09,8.788584176704e-09,7.879033036198e-01,4.470348358154e-08
mixed,Req_r,134731,5.838764412751e-09,8.663144526615e-09,8.003132167059e-01,4.470348358154e-08
mixed,Rrec_b,134731,-6.251055975477e-10,1.273110500476e-09,2.537277983538e-01,5.587935447693e-09
mixed,Rrec_r,134731,-6.260456839416e-10,1.310957720995e-09,2.648091382087e-01,5.587935447693e-09
mixed,cc,134731,5.920141487337e-01,2.324491134179e-01,1.000000000000e+00,7.500025033951e-01
mixed,dacc_b,134731,-5.113900356564e-11,7.014785981402e-08,4.908150314330e-01,3.557652235031e-07
mixed,dacc_r,134731,1.097366785021e-10,6.137413498008e-08,4.931752900223e-01,3.334134817123e-07
mixed,net_b,134731,-8.193672018956e-07,2.083458866218e-06,3.402631910993e-01,5.483627319336e-06
mixed,net_r,134731,-9.228712175908e-07,2.080658289473e-06,3.359286281554e-01,5.304813385010e-06
mixed_tau=1e-05,R_b,92160,-5.293478659357e-09,7.642360805537e-08,5.235026041667e-01,3.455206751823e-07
mixed_tau=1e-05,R_r,92160,8.588118791872e-09,7.385402473617e-08,5.907769097222e-01,3.576278686523e-07
mixed_tau=1e-05,Rc1_b,92160,-1.038651033822e-08,7.717419225767e-08,2.916015625000e-01,3.576278686523e-07
mixed_tau=1e-05,Rc1_r,92160,3.509436889241e-09,7.400849445299e-08,3.574761284722e-01,3.576278686523e-07
mixed_tau=1e-05,Req_b,92160,6.006889129316e-09,8.251482403325e-09,7.811414930556e-01,4.470348358154e-08
mixed_tau=1e-05,Req_r,92160,5.993913671571e-09,8.101045104734e-09,7.935438368056e-01,4.470348358154e-08
mixed_tau=1e-05,Rrec_b,92160,-9.138574504528e-10,1.451077182774e-09,2.511935763889e-01,5.587935447693e-09
mixed_tau=1e-05,Rrec_r,92160,-9.152317689401e-10,1.499268723408e-09,2.761501736111e-01,5.587935447693e-09
mixed_tau=1e-05,cc,92160,7.499983238787e-01,1.743722396926e-06,1.000000000000e+00,7.500025033951e-01
mixed_tau=1e-05,dacc_b,92160,-1.865212740135e-09,7.019732869485e-08,4.789496527778e-01,3.231689333916e-07
mixed_tau=1e-05,dacc_r,92160,-7.367201770231e-10,6.083021971243e-08,4.823676215278e-01,3.334134817123e-07
mixed_tau=1e-05,net_b,92160,-3.878712757594e-07,1.974346252047e-06,3.875434027778e-01,4.172325134277e-06
mixed_tau=1e-05,net_r,92160,-4.896855292221e-07,1.967731684709e-06,3.772786458333e-01,4.231929779053e-06
mixed_tau=1e-07,R_b,159927,-3.323342558540e-09,7.505476265538e-08,5.379892075760e-01,3.464519977570e-07
mixed_tau=1e-07,R_r,159927,2.574815949942e-09,7.143854586740e-08,5.638572598748e-01,3.576278686523e-07
mixed_tau=1e-07,Rc1_b,159927,-8.475737532083e-09,7.590709400474e-08,2.967791554897e-01,3.576278686523e-07
mixed_tau=1e-07,Rc1_r,159927,-2.665827301806e-09,7.207533110339e-08,3.180388552277e-01,3.576278686523e-07
mixed_tau=1e-07,Req_b,159927,5.679017135437e-09,9.002599432063e-09,7.876218524702e-01,4.470348358154e-08
mixed_tau=1e-07,Req_r,159927,5.768057392737e-09,8.889114173653e-09,7.996710999393e-01,4.470348358154e-08
mixed_tau=1e-07,Rrec_b,159927,-5.266221618941e-10,1.190512616884e-09,2.524089115659e-01,5.587935447693e-09
mixed_tau=1e-07,Rrec_r,159927,-5.274141409888e-10,1.224691041790e-09,2.629324629362e-01,5.587935447693e-09
mixed_tau=1e-07,cc,159927,5.381309648612e-01,2.470734935099e-01,1.000000000000e+00,7.500025033951e-01
mixed_tau=1e-07,dacc_b,159927,2.839826882454e-09,7.170360563266e-08,5.037610909978e-01,3.557652235031e-07
mixed_tau=1e-07,dacc_r,159927,1.796730926541e-09,6.248458779292e-08,5.001594477480e-01,3.334134817123e-07
mixed_tau=1e-07,net_b,159927,-7.613082349882e-07,2.015116026946e-06,3.514353423750e-01,5.483627319336e-06
mixed_tau=1e-07,net_r,159927,-8.052615975098e-07,2.015299599474e-06,3.606708060553e-01,5.304813385010e-06
non_wall,R_b,1474560,3.313129146593e-09,3.293290695322e-08,7.577534993490e-01,3.576278686523e-07
non_wall,R_r,1474560,4.129574708065e-09,3.126556940749e-08,7.601453993056e-01,3.576278686523e-07
non_wall,Rc1_b,1474560,-1.513015344795e-09,3.231145819692e-08,5.143839518229e-02,3.576278686523e-07
non_wall,Rc1_r,1474560,-6.675594427305e-10,3.047541160014e-08,5.408393012153e-02,3.576278686523e-07
non_wall,Req_b,1474560,4.883260581938e-09,9.342189119377e-09,8.031778971354e-01,4.470348358154e-08
non_wall,Req_r,1474560,4.854336137373e-09,9.291849383603e-09,8.020609537760e-01,4.656612873077e-08
non_wall,Rrec_b,1474560,-5.711609055007e-11,4.248944328689e-10,4.335123697917e-02,5.587935447693e-09
non_wall,Rrec_r,1474560,-5.720198657744e-11,4.353951380341e-10,4.269205729167e-02,5.587935447693e-09
non_wall,cc,1474560,6.250000141865e-02,1.874996487861e-01,1.761284722222e-01,7.500025033951e-01
non_wall,dacc_b,1474560,-8.382535080032e-10,6.949591241270e-08,4.939344618056e-01,3.576278686523e-07
non_wall,dacc_r,1474560,-9.807183071162e-11,6.503251485775e-08,4.972785101997e-01,3.557652235031e-07
non_wall,net_b,1474560,2.474875638593e-09,1.734583233407e-06,2.993503146701e-01,5.483627319336e-06
non_wall,net_r,1474560,4.031502877353e-09,1.735155171098e-06,3.024929470486e-01,5.304813385010e-06
pure,R_b,1339829,4.042946596350e-09,2.517727489096e-08,7.800816372836e-01,3.576278686523e-07
pure,R_r,1339829,4.356430773582e-09,2.347833942115e-08,7.797898089980e-01,3.483146429062e-07
pure,Rc1_b,1339829,-7.480448419068e-10,2.400364834926e-08,2.705793052696e-02,3.576278686523e-07
pure,Rc1_r,1339829,-3.989128757537e-10,2.207921739530e-08,2.710121963325e-02,3.576278686523e-07
pure,Req_b,1339829,4.790991438420e-09,9.391094380223e-09,8.047138851301e-01,4.470348358154e-08
pure,Req_r,1339829,4.755343649548e-09,9.346997195190e-09,8.022367033405e-01,4.656612873077e-08
pure,Rrec_b,1339829,-1.629368657933e-19,2.068321733814e-16,2.219611607153e-02,1.047641689383e-14
pure,Rrec_r,1339829,-2.123365448386e-19,2.112418340556e-16,2.035632905393e-02,1.049158047765e-14
pure,cc,1339829,9.252929902880e-03,4.719748961963e-02,9.328130679363e-02,2.500028014183e-01
pure,dacc_b,1339829,-9.174044476360e-10,6.942952112800e-08,4.942481465918e-01,3.576278686523e-07
pure,dacc_r,1339829,-1.189687125188e-10,6.538903403094e-08,4.976911232702e-01,3.557652235031e-07
pure,net_b,1339829,8.511796288947e-08,1.673345039441e-06,2.952361831249e-01,5.185604095459e-06
pure,net_r,1339829,9.723931553956e-08,1.668264826111e-06,2.991307099637e-01,5.245208740234e-06
pure_tau=1e-05,R_b,1382400,3.886903000323e-09,2.760874493535e-08,7.733702256944e-01,3.576278686523e-07
pure_tau=1e-05,R_r,1382400,3.832338435811e-09,2.603197067696e-08,7.714366319444e-01,3.483146429062e-07
pure_tau=1e-05,Rc1_b,1382400,-9.214490118997e-10,2.666413467321e-08,3.542751736111e-02,3.576278686523e-07
pure_tau=1e-05,Rc1_r,1382400,-9.460258648620e-10,2.498552073020e-08,3.385778356481e-02,3.576278686523e-07
pure_tau=1e-05,Req_b,1382400,4.808352012112e-09,9.405637629645e-09,8.046469907407e-01,4.470348358154e-08
pure_tau=1e-05,Req_r,1382400,4.778364301759e-09,9.360923369477e-09,8.026287615741e-01,4.656612873077e-08
pure_tau=1e-05,Rrec_b,1382400,1.101165661286e-19,7.063412538874e-16,2.949508101852e-02,2.508106569654e-14
pure_tau=1e-05,Rrec_r,1382400,-1.086591342369e-18,6.517859086203e-16,2.712818287037e-02,1.694195998769e-14
pure_tau=1e-05,cc,1382400,1.666677992131e-02,6.236114518820e-02,1.212037037037e-01,2.500029802322e-01
pure_tau=1e-05,dacc_b,1382400,-7.697895591944e-10,6.944835950178e-08,4.949334490741e-01,3.576278686523e-07
pure_tau=1e-05,dacc_r,1382400,-5.549527429085e-11,6.530283154971e-08,4.982725694444e-01,3.557652235031e-07
