step,Mff,Mr,Mb,Mrho,d_fc
52800,2.880000502589e+04,1.919918002186e+04,9.599747403541e+03,2.880000503325e+04,1.077600485554e+00
53000,2.880000497738e+04,1.919917686170e+04,9.599747002587e+03,2.880000496244e+04,1.081113091448e+00
53200,2.880000540048e+04,1.919917305024e+04,9.599746678511e+03,2.880000539428e+04,1.085671727289e+00
53400,2.880000634288e+04,1.919916958702e+04,9.599745552591e+03,2.880000633913e+04,1.091203265592e+00
53600,2.880000683104e+04,1.919916594587e+04,9.599745047170e+03,2.880000681978e+04,1.095838003097e+00
53800,2.880000666167e+04,1.919916255789e+04,9.599744631840e+03,2.880000666732e+04,1.099471938425e+00
54000,2.880000745778e+04,1.919915950932e+04,9.599744148794e+03,2.880000745291e+04,1.103799673112e+00
54200,2.880000827371e+04,1.919915680674e+04,9.599744406556e+03,2.880000828546e+04,1.107060407179e+00
54400,2.880000788779e+04,1.919915367569e+04,9.599744486878e+03,2.880000786430e+04,1.109725221504e+00
54600,2.880000791815e+04,1.919915067874e+04,9.599744213918e+03,2.880000790423e+04,1.113025487712e+00
54800,2.880000810111e+04,1.919914710448e+04,9.599743492757e+03,2.880000810957e+04,1.117503879441e+00
55000,2.880000736135e+04,1.919914435632e+04,9.599742577698e+03,2.880000733745e+04,1.120427338612e+00
55200,2.880000696739e+04,1.919914162125e+04,9.599741402498e+03,2.880000698179e+04,1.123943635446e+00
55400,2.880000614648e+04,1.919913873568e+04,9.599740805836e+03,2.880000613904e+04,1.126604965904e+00
55600,2.880000636491e+04,1.919913584539e+04,9.599740748773e+03,2.880000636017e+04,1.129770749521e+00
55800,2.880000693139e+04,1.919913262490e+04,9.599740326892e+03,2.880000691801e+04,1.133979600640e+00
56000,2.880000682101e+04,1.919912916795e+04,9.599740050328e+03,2.880000682884e+04,1.137602726139e+00
56200,2.880000645852e+04,1.919912589223e+04,9.599739575223e+03,2.880000644881e+04,1.140991071530e+00
56400,2.880000676152e+04,1.919912252242e+04,9.599739757540e+03,2.880000677568e+04,1.144481559662e+00
56600,2.880000716365e+04,1.919911951906e+04,9.599738933843e+03,2.880000716394e+04,1.148710749210e+00
56800,2.880000712819e+04,1.919911709911e+04,9.599737984449e+03,2.880000715655e+04,1.152044629762e+00
57000,2.880000745283e+04,1.919911446243e+04,9.599737118078e+03,2.880000745106e+04,1.155872328751e+00
57200,2.880000764460e+04,1.919911167173e+04,9.599735881934e+03,2.880000764406e+04,1.160090941721e+00
57400,2.880000817817e+04,1.919910896228e+04,9.599735286461e+03,2.880000818694e+04,1.163929428567e+00
57600,2.880000991044e+04,1.919910562153e+04,9.599734570870e+03,2.880000991762e+04,1.169718043009e+00
57800,2.880000972404e+04,1.919910209421e+04,9.599734143457e+03,2.880000971621e+04,1.173486368680e+00
58000,2.880000928798e+04,1.919909891019e+04,9.599733193363e+03,2.880000929195e+04,1.177184429296e+00
58200,2.880000949181e+04,1.919909582508e+04,9.599732118873e+03,2.880000948566e+04,1.181547864466e+00
58400,2.880000866190e+04,1.919909283512e+04,9.599731494139e+03,2.880000864726e+04,1.184332635466e+00
58600,2.880000832408e+04,1.919908939956e+04,9.599731412131e+03,2.880000833529e+04,1.187512389404e+00
58800,2.880000869207e+04,1.919908633890e+04,9.599731041764e+03,2.880000869602e+04,1.191311405426e+00
59000,2.880001034653e+04,1.919908296912e+04,9.599731061755e+03,2.880001035857e+04,1.196315660833e+00
59200,2.880001177295e+04,1.919907962837e+04,9.599730967440e+03,2.880001176876e+04,1.201177134802e+00
59400,2.880001149376e+04,1.919907585931e+04,9.599730460276e+03,2.880001150644e+04,1.205174169811e+00
59600,2.880001081460e+04,1.919907260762e+04,9.599729891930e+03,2.880001079392e+04,1.208315049618e+00
59800,2.880000968898e+04,1.919906913930e+04,9.599728631317e+03,2.880000969923e+04,1.211918362660e+00
60000,2.880000893960e+04,1.919906581522e+04,9.599728097459e+03,2.880000892979e+04,1.215026911734e+00
