iter,dMr,dMb,sumR_r,sumR_b,sumdacc_r,sumdacc_b,resid_r,resid_b
163,8.577640983276e-06,-3.279684278823e-05,8.647327389488e-06,-2.867293396989e-05,0.000000000000e+00,0.000000000000e+00,-6.968640621149e-08,-4.123908818340e-06
164,1.900837742141e-05,-3.589075822674e-05,1.524604015508e-05,-3.649849839016e-05,0.000000000000e+00,0.000000000000e+00,3.762337266337e-06,6.077401634142e-07
165,7.712515071034e-06,-5.269516987028e-05,1.510841404947e-05,-4.189643729866e-05,0.000000000000e+00,0.000000000000e+00,-7.395898978435e-06,-1.079873257162e-05
166,2.306835085619e-06,-4.779461050930e-05,1.322477413400e-05,-3.923456684319e-05,0.000000000000e+00,0.000000000000e+00,-1.091793904838e-05,-8.560043666108e-06
167,1.621605406399e-05,1.168216840597e-06,2.922654377197e-05,-2.909922918544e-08,0.000000000000e+00,0.000000000000e+00,-1.301048970798e-05,1.197316069782e-06
168,6.992915950832e-05,4.711218934972e-07,5.276986787372e-05,-5.496615261365e-07,0.000000000000e+00,0.000000000000e+00,1.715929163460e-05,1.020783419634e-06
169,3.767183079617e-05,-2.121709621861e-05,2.443021731121e-05,-2.667732392074e-05,0.000000000000e+00,0.000000000000e+00,1.324161348496e-05,5.460227702136e-06
170,5.527944813366e-05,-6.961763210711e-05,6.378755173981e-05,-6.804311335029e-05,0.000000000000e+00,0.000000000000e+00,-8.508103606153e-06,-1.574518756817e-06
171,3.909756196663e-05,-1.648330180615e-05,3.137148809948e-05,-1.841563364932e-05,0.000000000000e+00,0.000000000000e+00,7.726073867145e-06,1.932331843175e-06
172,6.979717363720e-05,-3.713502883329e-05,4.935380558906e-05,-3.983142340334e-05,0.000000000000e+00,0.000000000000e+00,2.044336804814e-05,2.696394570050e-06
173,-8.950217306847e-06,-4.865551818511e-05,-5.477033899748e-07,-4.204579505287e-05,0.000000000000e+00,0.000000000000e+00,-8.402513916872e-06,-6.609723132246e-06
174,3.462522363407e-05,-2.877221413655e-05,3.489043346170e-05,-2.905216268630e-05,0.000000000000e+00,0.000000000000e+00,-2.652098276336e-07,2.799485497474e-07
175,4.286764306016e-05,-1.524260551378e-05,3.983465958747e-05,-1.313386658522e-05,0.000000000000e+00,0.000000000000e+00,3.032983472689e-06,-2.108738928553e-06
176,5.810830043629e-05,-4.039638042741e-05,5.472592521576e-05,-3.740136677220e-05,0.000000000000e+00,0.000000000000e+00,3.382375220529e-06,-2.995013655211e-06
177,-8.287373930216e-06,-1.115358463721e-05,-5.093605000138e-06,-2.385898414510e-05,0.000000000000e+00,0.000000000000e+00,-3.193768930078e-06,1.270539950789e-05
178,3.928566002287e-05,-6.383545041899e-05,3.998617402822e-05,-5.974588696962e-05,0.000000000000e+00,0.000000000000e+00,-7.005140053550e-07,-4.089563449374e-06
179,2.696034789551e-05,-1.978972795769e-05,1.915261942588e-05,-2.013694707235e-05,0.000000000000e+00,0.000000000000e+00,7.807728469630e-06,3.472191146675e-07
180,4.352505857241e-05,-4.188242201053e-05,4.037527609811e-05,-4.626855368238e-05,0.000000000000e+00,0.000000000000e+00,3.149782474307e-06,4.386131671851e-06
181,5.626208803733e-05,-3.619697054091e-05,5.656969834341e-05,-3.599937778416e-05,0.000000000000e+00,0.000000000000e+00,-3.076103060806e-07,-1.975927567568e-07
182,4.117177741136e-05,-2.079901059915e-05,4.002096812122e-05,-2.110886420817e-05,0.000000000000e+00,0.000000000000e+00,1.150809290145e-06,3.098536090181e-07
183,8.000683374121e-05,-1.470398092351e-05,7.185390168693e-05,-1.745503063913e-05,0.000000000000e+00,0.000000000000e+00,8.152932054282e-06,2.751049715612e-06
184,3.922735049855e-05,-3.050111808989e-05,3.953715296641e-05,-2.945907948577e-05,0.000000000000e+00,0.000000000000e+00,-3.098024678643e-07,-1.042038604115e-06
185,1.500353755546e-05,-4.493507731240e-05,3.056931816797e-05,-4.589294734514e-05,0.000000000000e+00,0.000000000000e+00,-1.556578061251e-05,9.578700327383e-07
186,2.437928924337e-05,-3.168439070578e-05,2.604150240768e-05,-3.386306444887e-05,0.000000000000e+00,0.000000000000e+00,-1.662213164306e-06,2.178673743096e-06
187,5.315800444805e-05,-3.645322976809e-05,3.919742391870e-05,-3.881671053299e-05,0.000000000000e+00,0.000000000000e+00,1.396058052935e-05,2.363480764902e-06
188,2.972420043079e-05,-5.946357305220e-05,3.859492655270e-05,-5.263533922513e-05,0.000000000000e+00,0.000000000000e+00,-8.870726121907e-06,-6.828233827067e-06
189,4.015954255010e-05,-5.409488767327e-05,2.915108030564e-05,-4.618317892132e-05,0.000000000000e+00,0.000000000000e+00,1.100846224446e-05,-7.911708751951e-06
190,7.540310980403e-05,-2.191221574321e-05,4.812917155823e-05,-1.779842901051e-05,0.000000000000e+00,0.000000000000e+00,2.727393824580e-05,-4.113786732708e-06
191,6.733217014698e-05,-3.520677091728e-05,5.922185532636e-05,-3.366333926836e-05,0.000000000000e+00,0.000000000000e+00,8.110314820620e-06,-1.543431648923e-06
192,1.963000249816e-05,-7.247399480548e-06,3.009567933567e-05,-1.221633555634e-05,0.000000000000e+00,0.000000000000e+00,-1.046567683750e-05,4.968936075790e-06
193,8.435428026132e-05,-2.813188802975e-05,8.305136805134e-05,-2.929504575173e-05,0.000000000000e+00,0.000000000000e+00,1.302912209985e-06,1.163157721983e-06
194,1.769348455127e-05,-3.595304406190e-05,2.308242426018e-05,-3.426464662771e-05,0.000000000000e+00,0.000000000000e+00,-5.388939708903e-06,-1.688397434184e-06
195,8.820199582260e-05,-2.799160574796e-05,1.147576060448e-04,-3.397785529286e-05,0.000000000000e+00,0.000000000000e+00,-2.655561022218e-05,5.986249544907e-06
196,2.006005524890e-05,-2.798457171593e-05,5.818791158944e-06,-3.742339763125e-05,0.000000000000e+00,0.000000000000e+00,1.424126408996e-05,9.438825915318e-06
197,8.151313522831e-06,-3.530871799740e-05,4.019013103306e-05,-4.047337494427e-05,0.000000000000e+00,0.000000000000e+00,-3.203881751023e-05,5.164656946875e-06
198,3.029426807188e-05,-2.698290154513e-05,4.155116216665e-05,-3.402598441523e-05,0.000000000000e+00,0.000000000000e+00,-1.125689409476e-05,7.043082870106e-06
199,4.408601671457e-05,-2.344360473217e-05,3.856048113766e-05,-2.376702704477e-05,0.000000000000e+00,0.000000000000e+00,5.525535576912e-06,3.234223126056e-07
