step,Mff,Mr,Mb,Mrho,d_fc
51800,2.880004803184e+04,1.920087526811e+04,9.599789961125e+03,2.880004799294e+04,-6.171973993842e-01
52000,2.880004749772e+04,1.920087421189e+04,9.599791108613e+03,2.880004744077e+04,-6.178227837372e-01
52200,2.880004761110e+04,1.920087378259e+04,9.599791303834e+03,2.880004757702e+04,-6.174753260202e-01
52400,2.880004680121e+04,1.920087329949e+04,9.599792176398e+03,2.880004672372e+04,-6.186746842941e-01
52600,2.880004782013e+04,1.920087198747e+04,9.599793068599e+03,2.880004779768e+04,-6.172359325865e-01
52800,2.880004692921e+04,1.920087133279e+04,9.599793805607e+03,2.880004689574e+04,-6.182091875671e-01
53000,2.880004666445e+04,1.920087065003e+04,9.599794701020e+03,2.880004667401e+04,-6.186865986856e-01
53200,2.880004712622e+04,1.920086980212e+04,9.599795799982e+03,2.880004712284e+04,-6.184758845229e-01
53400,2.880004599909e+04,1.920086847253e+04,9.599797867308e+03,2.880004597664e+04,-6.203407463545e-01
53600,2.880004495501e+04,1.920086774383e+04,9.599798899661e+03,2.880004495347e+04,-6.216884802343e-01
53800,2.880004446993e+04,1.920086840215e+04,9.599799144726e+03,2.880004445457e+04,-6.230769455342e-01
54000,2.880004430753e+04,1.920086878412e+04,9.599799267029e+03,2.880004432189e+04,-6.237436124866e-01
54200,2.880004393258e+04,1.920086902897e+04,9.599799904222e+03,2.880004392028e+04,-6.250006050414e-01
54400,2.880004409469e+04,1.920086960020e+04,9.599800670330e+03,2.880004407728e+04,-6.261758442415e-01
54600,2.880004357962e+04,1.920086880624e+04,9.599802262137e+03,2.880004355049e+04,-6.274887566105e-01
54800,2.880004290719e+04,1.920086864181e+04,9.599803434145e+03,2.880004290676e+04,-6.291687741141e-01
55000,2.880004290558e+04,1.920086972940e+04,9.599803776227e+03,2.880004290283e+04,-6.306000476234e-01
55200,2.880004333257e+04,1.920086998653e+04,9.599804157504e+03,2.880004331481e+04,-6.308114645290e-01
55400,2.880004381799e+04,1.920086944881e+04,9.599804999599e+03,2.880004383016e+04,-6.306304246646e-01
55600,2.880004471601e+04,1.920086850386e+04,9.599806619575e+03,2.880004472959e+04,-6.304074204490e-01
55800,2.880004428021e+04,1.920086734531e+04,9.599808338261e+03,2.880004427004e+04,-6.314033609651e-01
56000,2.880004529544e+04,1.920086745391e+04,9.599808785840e+03,2.880004526317e+04,-6.309443167702e-01
56200,2.880004439302e+04,1.920086644846e+04,9.599809676601e+03,2.880004438663e+04,-6.317320392809e-01
56400,2.880004538879e+04,1.920086551189e+04,9.599811040529e+03,2.880004535544e+04,-6.311636312639e-01
56600,2.880004461518e+04,1.920086453501e+04,9.599812725253e+03,2.880004459798e+04,-6.326450811794e-01
56800,2.880004454114e+04,1.920086424946e+04,9.599813531865e+03,2.880004446101e+04,-6.332401857144e-01
57000,2.880004416875e+04,1.920086363547e+04,9.599814117704e+03,2.880004411447e+04,-6.335844230944e-01
57200,2.880004436383e+04,1.920086270725e+04,9.599814475610e+03,2.880004435694e+04,-6.328190309723e-01
57400,2.880004534028e+04,1.920086179427e+04,9.599815154687e+03,2.880004531038e+04,-6.316086728566e-01
57600,2.880004464614e+04,1.920086042919e+04,9.599816221911e+03,2.880004464626e+04,-6.320049584992e-01
57800,2.880004521019e+04,1.920085957801e+04,9.599817647830e+03,2.880004520988e+04,-6.320156502188e-01
58000,2.880004613445e+04,1.920085800270e+04,9.599818966662e+03,2.880004612756e+04,-6.308349135143e-01
58200,2.880004609841e+04,1.920085641050e+04,9.599820485846e+03,2.880004607391e+04,-6.307979338017e-01
58400,2.880004643179e+04,1.920085523486e+04,9.599821318674e+03,2.880004639614e+04,-6.301217471519e-01
58600,2.880004587657e+04,1.920085464431e+04,9.599822307544e+03,2.880004592049e+04,-6.310752835197e-01
58800,2.880004583333e+04,1.920085382421e+04,9.599823072203e+03,2.880004583323e+04,-6.310630838652e-01
59000,2.880004423701e+04,1.920085332665e+04,9.599823793937e+03,2.880004417634e+04,-6.328835682743e-01
59200,2.880004451767e+04,1.920085258232e+04,9.599824569839e+03,2.880004451573e+04,-6.326344884492e-01
59400,2.880004377523e+04,1.920085233696e+04,9.599825134179e+03,2.880004374969e+04,-6.336959146902e-01
59600,2.880004408327e+04,1.920085238546e+04,9.599825353263e+03,2.880004407048e+04,-6.336554517002e-01
59800,2.880004366939e+04,1.920085203240e+04,9.599825736270e+03,2.880004367495e+04,-6.340992802634e-01
60000,2.880004457282e+04,1.920085149807e+04,9.599825876869e+03,2.880004454863e+04,-6.328021240424e-01
