t,x_vol,x_cross
30000,130.2109875801282,128.0
30250,130.95770733173077,128.0
30500,131.70564152644232,129.0
30750,132.4531750801282,130.0
31000,133.2032251602564,131.0
31250,133.95027043269232,131.0
31500,134.69889322916669,132.0
31750,135.4466271033654,133.0
32000,136.19648938301282,134.0
32250,136.9438977363782,134.0
32500,137.69287109375,135.0
32750,138.44084284855768,136.0
33000,139.19083032852564,137.0
33250,139.93848908253204,137.0
33500,140.68790064102564,138.0
33750,141.43609775641025,139.0
34000,142.1860852363782,140.0
34250,142.93429487179486,140.0
34500,143.68375651041666,141.0
34750,144.43236678685898,142.0
35000,145.18224158653845,143.0
35250,145.9310021033654,143.0
35500,146.68053886217947,144.0
35750,147.4295372596154,145.0
36000,148.1795372596154,146.0
36250,148.92878605769232,146.0
36500,149.67824769631412,147.0
36750,150.42755909455127,148.0
37000,151.1778846153846,149.0
37250,151.92759665464743,149.0
37500,152.67710837339743,150.0
37750,153.42669521233975,151.0
38000,154.17718349358975,152.0
38250,154.92738381410257,152.0
38500,155.6766576522436,153.0
38750,156.42650741185898,154.0
39000,157.1773462540064,155.0
39250,157.92790965544873,155.0
39500,158.6771960136218,156.0
39750,159.42720853365384,157.0
40000,160.17842297676282,158.0
40250,160.92923677884616,158.0
40500,161.67862329727564,159.0
40750,162.42882361778845,160.0
41000,163.18046374198718,161.0
41250,163.9313025841346,161.0
41500,164.68070162259616,162.0
41750,165.43096454326923,163.0
42000,166.18314302884616,164.0
42250,166.93409455128204,164.0
42500,167.68373147035257,165.0
42750,168.4340319511218,166.0
43000,169.18679887820514,167.0
43250,169.93781300080127,167.0
43500,170.6875500801282,168.0
43750,171.43795072115384,169.0
44000,172.19129356971155,170.0
44250,172.94235777243588,170.0
44500,173.69219501201923,171.0
44750,174.44262069310898,172.0
45000,175.1966771834936,173.0
45250,175.94782902644232,173.0
45500,176.6978540665064,174.0
45750,177.44831730769232,175.0
46000,178.20309995993588,176.0
46250,178.95440204326923,176.0
46500,179.70455228365384,177.0
46750,180.45506560496796,178.0
47000,181.21036157852564,179.0
47250,181.96177634214743,179.0
47500,182.71217698317307,180.0
47750,183.46270282451923,181.0
48000,184.21848707932693,182.0
48250,184.97018980368588,182.0
48500,185.72061548477564,183.0
48750,186.47107872596155,184.0
49000,187.22742638221155,185.0
49250,187.97935446714743,185.0
49500,188.72996794871796,186.0
49750,189.48039362980768,187.0
50000,190.23722956730768,188.0
50250,190.98943309294873,189.0
50500,191.74027193509616,189.0
50750,192.49069761618588,190.0
51000,193.24785907451923,191.0
51250,194.0003881209936,192.0
51500,194.75133964342947,192.0
51750,195.50172776442307,193.0
52000,196.25928986378204,194.0
52250,197.01209435096155,195.0
52500,197.76332131410257,195.0
52750,198.51393479567307,196.0
53000,199.27159705528845,197.0
53250,200.02473958333334,198.0
53500,200.77624198717947,198.0
53750,201.52734375,199.0
54000,202.28468048878204,200.0
54250,203.03824869791666,201.0
54500,203.79012670272436,201.0
54750,204.54195462740384,202.0
55000,205.29875300480768,203.0
55250,206.05257161458334,204.0
55500,206.8050255408654,204.0
55750,207.55737930689102,205.0
56000,208.31360176282053,206.0
56250,209.06778345352564,207.0
56500,209.82080078125,207.0
56750,210.57341746794873,208.0
57000,211.32931440304486,209.0
57250,212.0838341346154,210.0
57500,212.83756510416666,210.0
57750,213.59021935096155,211.0
58000,214.34587840544873,212.0
58250,215.10089893830127,213.0
58500,215.85498046875,213.0
58750,216.6077599158654,214.0
59000,217.36346905048077,215.0
59250,218.11862730368588,216.0
59500,218.87313451522436,216.0
59750,219.62603916266025,217.0
60000,220.38174829727564,218.0
