t,x_vol,x_cross
30250,150.01038411458333,147.0
30500,150.94938151041666,148.0
30750,151.88818359375,149.0
31000,152.828466796875,150.0
31250,153.76910807291668,151.0
31500,154.7099609375,152.0
31750,155.65128580729166,153.0
32000,156.59287109375,154.0
32250,157.53460286458332,155.0
32500,158.47628580729167,156.0
32750,159.41798502604166,157.0
33000,160.360107421875,158.0
33250,161.30262044270833,159.0
33500,162.24549153645833,160.0
33750,163.1880859375,160.0
34000,164.13064778645833,161.0
34250,165.07403971354168,162.0
34500,166.017626953125,163.0
34750,166.96129557291667,164.0
35000,167.90494791666666,165.0
35250,168.84977213541666,166.0
35500,169.79534505208332,167.0
35750,170.741064453125,168.0
36000,171.68693033854166,169.0
36250,172.63294270833333,170.0
36500,173.57932942708334,171.0
36750,174.52581380208332,172.0
37000,175.472314453125,173.0
37250,176.41892903645834,174.0
37500,177.36588541666666,175.0
37750,178.31321614583334,176.0
38000,179.26101888020833,177.0
38250,180.208740234375,178.0
38500,181.15633138020834,178.0
38750,182.10470377604167,179.0
39000,183.05343424479167,180.0
39250,184.002392578125,181.0
39500,184.9513671875,182.0
39750,185.90022786458334,183.0
40000,186.85017903645834,184.0
40250,187.800439453125,185.0
40500,188.750830078125,186.0
40750,189.70148111979168,187.0
41000,190.65227864583332,188.0
41250,191.60353190104166,189.0
41500,192.5548828125,190.0
41750,193.50641276041668,191.0
42000,194.45807291666668,192.0
42250,195.41009114583332,193.0
42500,196.36266276041667,194.0
42750,197.31554361979167,195.0
43000,198.268994140625,196.0
43250,199.222412109375,197.0
43500,200.17556966145833,197.0
43750,201.12936197916667,198.0
44000,202.08347981770834,199.0
44250,203.03767903645834,200.0
44500,203.9919921875,201.0
44750,204.94640299479167,202.0
45000,205.90086263020834,203.0
45250,206.856298828125,204.0
45500,207.81193033854166,205.0
45750,208.7677734375,206.0
46000,209.72379557291666,207.0
46250,210.68037109375,208.0
46500,211.63678385416668,209.0
46750,212.59373372395834,210.0
47000,213.55089518229167,211.0
47250,214.50821940104166,212.0
47500,215.46573893229166,213.0
47750,216.42355143229167,214.0
48000,217.38172200520833,215.0
48250,218.34020182291667,216.0
48500,219.29886067708333,217.0
48750,220.25784505208333,218.0
49000,221.21673177083332,219.0
49250,222.175732421875,219.0
49500,223.13525390625,220.0
49750,224.094970703125,221.0
50000,225.05489908854167,222.0
50250,226.0150390625,223.0
50500,226.97529296875,224.0
50750,227.93561197916668,225.0
51000,228.89641927083332,226.0
51250,229.85807291666666,227.0
51500,230.82000325520832,228.0
51750,231.782080078125,229.0
52000,232.744482421875,230.0
52250,233.70724283854167,231.0
52500,234.67013346354167,232.0
52750,235.63317057291667,233.0
53000,236.59645182291666,234.0
53250,237.55983072916666,235.0
53500,238.52327473958334,236.0
53750,239.48688151041668,237.0
54000,240.45065104166667,238.0
54250,241.41476236979167,239.0
54500,242.3791015625,240.0
54750,243.34366861979166,241.0
55000,244.30843098958334,242.0
55250,245.27342122395834,243.0
55500,246.23868815104166,244.0
55750,247.203759765625,245.0
56000,248.16923828125,245.0
56250,249.13512369791667,246.0
56500,250.10123697916666,247.0
56750,251.06756184895832,248.0
57000,252.03400065104168,249.0
57250,253.000634765625,250.0
57500,253.96730143229166,251.0
57750,254.93404947916667,252.0
58000,255.90133463541667,253.0
58250,256.869091796875,254.0
58500,257.83697916666665,255.0
58750,258.80498046875,256.0
59000,259.7731608072917,257.0
59250,260.7416015625,258.0
59500,261.7103352864583,259.0
59750,262.6790852864583,260.0
60000,263.64803059895837,261.0
