step,Mff,Mr,Mb,Mrho,d_fc
52000,2.880003637040e+04,1.920155763314e+04,9.598624350775e+03,2.880003638506e+04,-1.456135230110e-01
52200,2.880003664026e+04,1.920155921050e+04,9.598622195406e+03,2.880003665650e+04,-1.447656500623e-01
52400,2.880003687947e+04,1.920156133968e+04,9.598620664146e+03,2.880003689325e+04,-1.451243543615e-01
52600,2.880003742456e+04,1.920156219680e+04,9.598618713608e+03,2.880003749299e+04,-1.434858458906e-01
52800,2.880004018254e+04,1.920156386228e+04,9.598616780887e+03,2.880004020917e+04,-1.404606241867e-01
53000,2.880003922460e+04,1.920156549381e+04,9.598615152004e+03,2.880003924215e+04,-1.414212106647e-01
53200,2.880004075429e+04,1.920156731601e+04,9.598613020738e+03,2.880004074633e+04,-1.395824622687e-01
53400,2.880003904924e+04,1.920156853090e+04,9.598610242332e+03,2.880003909373e+04,-1.397239905291e-01
53600,2.880004102540e+04,1.920156857439e+04,9.598609265537e+03,2.880004110932e+04,-1.368145244360e-01
53800,2.880004110099e+04,1.920157017710e+04,9.598607750497e+03,2.880004112649e+04,-1.368266114187e-01
54000,2.880004046324e+04,1.920157161039e+04,9.598605125779e+03,2.880004049385e+04,-1.362729386528e-01
54200,2.880004037339e+04,1.920157437342e+04,9.598602282252e+03,2.880004044700e+04,-1.362822843384e-01
54400,2.880004197362e+04,1.920157729686e+04,9.598599986798e+03,2.880004202807e+04,-1.353100364868e-01
54600,2.880004336989e+04,1.920158164305e+04,9.598596312858e+03,2.880004341424e+04,-1.345860197725e-01
54800,2.880004390609e+04,1.920158538702e+04,9.598593068263e+03,2.880004398036e+04,-1.345491952088e-01
55000,2.880004436629e+04,1.920158885169e+04,9.598590910129e+03,2.880004442811e+04,-1.353955330032e-01
55200,2.880004357926e+04,1.920159189660e+04,9.598589970132e+03,2.880004363990e+04,-1.382874703304e-01
55400,2.880004341731e+04,1.920159471100e+04,9.598588378059e+03,2.880004341996e+04,-1.396717471962e-01
55600,2.880004219447e+04,1.920159749880e+04,9.598586746570e+03,2.880004220510e+04,-1.420509024811e-01
55800,2.880004025473e+04,1.920160017344e+04,9.598584414242e+03,2.880004031003e+04,-1.443329545309e-01
56000,2.880003785118e+04,1.920160224237e+04,9.598582878570e+03,2.880003787243e+04,-1.472697612044e-01
56200,2.880003640575e+04,1.920160290455e+04,9.598581764403e+03,2.880003643370e+04,-1.482632052375e-01
56400,2.880003790357e+04,1.920160419991e+04,9.598579873245e+03,2.880003794253e+04,-1.461695869166e-01
56600,2.880004038737e+04,1.920160581718e+04,9.598578361415e+03,2.880004044056e+04,-1.437912178772e-01
56800,2.880004093684e+04,1.920160810641e+04,9.598575680103e+03,2.880004098451e+04,-1.428496816443e-01
57000,2.880003991352e+04,1.920160963447e+04,9.598573566238e+03,2.880003998315e+04,-1.432871939342e-01
57200,2.880004031416e+04,1.920161190508e+04,9.598571585881e+03,2.880004032004e+04,-1.431768027778e-01
57400,2.880003659001e+04,1.920161238993e+04,9.598569830310e+03,2.880003658998e+04,-1.456302285751e-01
57600,2.880003277207e+04,1.920161490909e+04,9.598568429379e+03,2.880003278875e+04,-1.505664008764e-01
57800,2.880003260368e+04,1.920161650957e+04,9.598567333667e+03,2.880003259814e+04,-1.512395607915e-01
58000,2.880003281703e+04,1.920161824936e+04,9.598566616739e+03,2.880003282988e+04,-1.520490738876e-01
58200,2.880003360223e+04,1.920161896369e+04,9.598566007940e+03,2.880003367603e+04,-1.513693980178e-01
58400,2.880003492586e+04,1.920162079300e+04,9.598564536914e+03,2.880003502965e+04,-1.504040565269e-01
58600,2.880003320165e+04,1.920162227864e+04,9.598562173428e+03,2.880003321719e+04,-1.512504196908e-01
58800,2.880003241632e+04,1.920162302177e+04,9.598561451732e+03,2.880003238571e+04,-1.520571817109e-01
59000,2.880003131240e+04,1.920162412417e+04,9.598561202708e+03,2.880003124988e+04,-1.540144780556e-01
59200,2.880003003128e+04,1.920162538685e+04,9.598560271604e+03,2.880003002715e+04,-1.556271824447e-01
59400,2.880002852255e+04,1.920162513099e+04,9.598559290613e+03,2.880002851975e+04,-1.558990446865e-01
59600,2.880002756697e+04,1.920162682454e+04,9.598557623591e+03,2.880002758241e+04,-1.568811583129e-01
59800,2.880002764174e+04,1.920162892266e+04,9.598556456065e+03,2.880002763069e+04,-1.577369805018e-01
60000,2.880002675774e+04,1.920163155616e+04,9.598554261560e+03,2.880002680171e+04,-1.590599804113e-01
