step,Mff,Mr,Mb,Mrho,d_fc
52800,2.880001283839e+04,1.919865788602e+04,9.598652847198e+03,2.880001284176e+04,2.702105168562e+00
53000,2.880001084309e+04,1.919865313588e+04,9.598648122281e+03,2.880001082444e+04,2.709584927703e+00
53200,2.880000975534e+04,1.919864841243e+04,9.598643521089e+03,2.880000974244e+04,2.717821820930e+00
53400,2.880000890338e+04,1.919864367151e+04,9.598638813309e+03,2.880000891137e+04,2.726418560558e+00
53600,2.880000670064e+04,1.919863900825e+04,9.598634219318e+03,2.880000671124e+04,2.733473077889e+00
53800,2.880000723892e+04,1.919863367118e+04,9.598630199794e+03,2.880000724721e+04,2.743367953943e+00
54000,2.880000610999e+04,1.919862823981e+04,9.598625776448e+03,2.880000612134e+04,2.752093733729e+00
54200,2.880000587585e+04,1.919862385209e+04,9.598621680268e+03,2.880000586647e+04,2.760343491076e+00
54400,2.880000565595e+04,1.919861889961e+04,9.598617453288e+03,2.880000566107e+04,2.769303055607e+00
54600,2.880000566480e+04,1.919861416044e+04,9.598613232394e+03,2.880000566483e+04,2.778271957191e+00
54800,2.880000475177e+04,1.919860824332e+04,9.598609251083e+03,2.880000475562e+04,2.787257371227e+00
55000,2.880000567038e+04,1.919860313601e+04,9.598604903251e+03,2.880000566828e+04,2.797631118145e+00
55200,2.880000582063e+04,1.919859756310e+04,9.598600270164e+03,2.880000582683e+04,2.807987362405e+00
55400,2.880000638792e+04,1.919859279238e+04,9.598595359807e+03,2.880000637925e+04,2.818235733739e+00
55600,2.880000691661e+04,1.919858800076e+04,9.598590921029e+03,2.880000692064e+04,2.827994820942e+00
55800,2.880000699772e+04,1.919858324903e+04,9.598586916199e+03,2.880000699544e+04,2.836832494413e+00
56000,2.880000613686e+04,1.919857831002e+04,9.598581666050e+03,2.880000614583e+04,2.846160788496e+00
56200,2.880000662234e+04,1.919857339941e+04,9.598577012014e+03,2.880000662029e+04,2.856210921580e+00
56400,2.880000565673e+04,1.919856805873e+04,9.598572912830e+03,2.880000566304e+04,2.864685167797e+00
56600,2.880000610587e+04,1.919856250614e+04,9.598568473995e+03,2.880000610799e+04,2.875125732588e+00
56800,2.880000634964e+04,1.919855719493e+04,9.598564005553e+03,2.880000637174e+04,2.885149154405e+00
57000,2.880000645446e+04,1.919855241991e+04,9.598559411326e+03,2.880000646371e+04,2.894623230359e+00
57200,2.880000595880e+04,1.919854759681e+04,9.598554633451e+03,2.880000596172e+04,2.903728547009e+00
57400,2.880000626101e+04,1.919854298210e+04,9.598549257848e+03,2.880000626373e+04,2.914021059640e+00
57600,2.880000609794e+04,1.919853792098e+04,9.598544580404e+03,2.880000611305e+04,2.923596547214e+00
57800,2.880000661031e+04,1.919853240768e+04,9.598540809790e+03,2.880000661933e+04,2.933392832916e+00
58000,2.880000719744e+04,1.919852719194e+04,9.598536925199e+03,2.880000719231e+04,2.943080295909e+00
58200,2.880000700067e+04,1.919852226498e+04,9.598532203316e+03,2.880000701070e+04,2.952532368030e+00
58400,2.880000745788e+04,1.919851770005e+04,9.598527415506e+03,2.880000746191e+04,2.962342332932e+00
58600,2.880000800779e+04,1.919851245497e+04,9.598522777758e+03,2.880000800133e+04,2.972775062352e+00
58800,2.880000725703e+04,1.919850749459e+04,9.598517803472e+03,2.880000725603e+04,2.981958966946e+00
59000,2.880000770506e+04,1.919850186341e+04,9.598513544147e+03,2.880000770366e+04,2.992297497985e+00
59200,2.880000810240e+04,1.919849655371e+04,9.598508914231e+03,2.880000809646e+04,3.002634455108e+00
59400,2.880000781689e+04,1.919849083899e+04,9.598504028826e+03,2.880000780606e+04,3.012949081562e+00
59600,2.880000696046e+04,1.919848603224e+04,9.598499336573e+03,2.880000696969e+04,3.021591642202e+00
59800,2.880000759495e+04,1.919848059274e+04,9.598494814413e+03,2.880000759852e+04,3.032187800247e+00
60000,2.880000745239e+04,1.919847519791e+04,9.598489762093e+03,2.880000744110e+04,3.042492389717e+00
