step,ckpt,Mff,MFF,Mr,Mb,Mracc,Mbacc,Mrho,fF_maxdiff
4903,S2,3.686529839235e+04,0.000000000000e+00,1.843257448514e+04,1.843225902003e+04,1.843257448366e+04,1.843225903557e+04,3.686529831022e+04,3.358451426029e-01
4903,S3,3.686529839235e+04,3.686529839235e+04,1.843257448514e+04,1.843225902003e+04,1.843257448366e+04,1.843225903557e+04,3.686529831022e+04,1.038353890181e-03
4903,S4,3.686529839235e+04,3.686529839235e+04,1.843257448514e+04,1.843225902003e+04,1.843257448366e+04,1.843225903557e+04,3.686529831022e+04,1.038353890181e-03
4903,S5,3.686529839235e+04,3.686529839235e+04,1.843257448366e+04,1.843225903557e+04,0.000000000000e+00,0.000000000000e+00,3.686529835814e+04,0.000000000000e+00
4903,S6,3.686529839235e+04,3.686529839235e+04,1.843257448366e+04,1.843225903557e+04,0.000000000000e+00,0.000000000000e+00,3.686529835814e+04,0.000000000000e+00
4904,S0,3.686529839235e+04,3.686529839235e+04,1.843257448366e+04,1.843225903557e+04,0.000000000000e+00,0.000000000000e+00,3.686529835814e+04,0.000000000000e+00
4904,S1,3.686529837740e+04,3.686529839235e+04,1.843257448366e+04,1.843225903557e+04,1.843257448195e+04,1.843225901847e+04,3.686529835814e+04,1.038346439600e-03
4904,S2,3.686529837740e+04,0.000000000000e+00,1.843257448366e+04,1.843225903557e+04,1.843257448195e+04,1.843225901847e+04,3.686529835814e+04,3.358451128006e-01
4904,S3,3.686529837740e+04,3.686529837740e+04,1.843257448366e+04,1.843225903557e+04,1.843257448195e+04,1.843225901847e+04,3.686529835814e+04,1.038342714310e-03
4904,S4,3.686529837740e+04,3.686529837740e+04,1.843257448366e+04,1.843225903557e+04,1.843257448195e+04,1.843225901847e+04,3.686529835814e+04,1.038342714310e-03
4904,S5,3.686529837740e+04,3.686529837740e+04,1.843257448195e+04,1.843225901847e+04,0.000000000000e+00,0.000000000000e+00,3.686529831582e+04,0.000000000000e+00
4904,S6,3.686529837740e+04,3.686529837740e+04,1.843257448195e+04,1.843225901847e+04,0.000000000000e+00,0.000000000000e+00,3.686529831582e+04,0.000000000000e+00
4905,S0,3.686529837740e+04,3.686529837740e+04,1.843257448195e+04,1.843225901847e+04,0.000000000000e+00,0.000000000000e+00,3.686529831582e+04,0.000000000000e+00
4905,S1,3.686529839861e+04,3.686529837740e+04,1.843257448195e+04,1.843225901847e+04,1.843257448233e+04,1.843225902882e+04,3.686529831582e+04,1.038350164890e-03
4905,S2,3.686529839861e+04,0.000000000000e+00,1.843257448195e+04,1.843225901847e+04,1.843257448233e+04,1.843225902882e+04,3.686529831582e+04,3.358451426029e-01
4905,S3,3.686529839861e+04,3.686529839861e+04,1.843257448195e+04,1.843225901847e+04,1.843257448233e+04,1.843225902882e+04,3.686529831582e+04,1.038357615471e-03
4905,S4,3.686529839861e+04,3.686529839861e+04,1.843257448195e+04,1.843225901847e+04,1.843257448233e+04,1.843225902882e+04,3.686529831582e+04,1.038357615471e-03
4905,S5,3.686529839861e+04,3.686529839861e+04,1.843257448233e+04,1.843225902882e+04,0.000000000000e+00,0.000000000000e+00,3.686529833651e+04,0.000000000000e+00
4905,S6,3.686529839861e+04,3.686529839861e+04,1.843257448233e+04,1.843225902882e+04,0.000000000000e+00,0.000000000000e+00,3.686529833651e+04,0.000000000000e+00
4906,S0,3.686529839861e+04,3.686529839861e+04,1.843257448233e+04,1.843225902882e+04,0.000000000000e+00,0.000000000000e+00,3.686529833651e+04,0.000000000000e+00
4906,S1,3.686529835947e+04,3.686529839861e+04,1.843257448233e+04,1.843225902882e+04,1.843257447463e+04,1.843225902088e+04,3.686529833651e+04,1.038346439600e-03
4906,S2,3.686529835947e+04,0.000000000000e+00,1.843257448233e+04,1.843225902882e+04,1.843257447463e+04,1.843225902088e+04,3.686529833651e+04,3.358451128006e-01
4906,S3,3.686529835947e+04,3.686529835947e+04,1.843257448233e+04,1.843225902882e+04,1.843257447463e+04,1.843225902088e+04,3.686529833651e+04,1.038342714310e-03
4906,S4,3.686529835947e+04,3.686529835947e+04,1.843257448233e+04,1.843225902882e+04,1.843257447463e+04,1.843225902088e+04,3.686529833651e+04,1.038342714310e-03
4906,S5,3.686529835947e+04,3.686529835947e+04,1.843257447463e+04,1.843225902088e+04,0.000000000000e+00,0.000000000000e+00,3.686529829472e+04,0.000000000000e+00
4906,S6,3.686529835947e+04,3.686529835947e+04,1.843257447463e+04,1.843225902088e+04,0.000000000000e+00,0.000000000000e+00,3.686529829472e+04,0.000000000000e+00
4907,S0,3.686529835947e+04,3.686529835947e+04,1.843257447463e+04,1.843225902088e+04,0.000000000000e+00,0.000000000000e+00,3.686529829472e+04,0.000000000000e+00
4907,S1,3.686529838165e+04,3.686529835947e+04,1.843257447463e+04,1.843225902088e+04,1.843257447117e+04,1.843225903964e+04,3.686529829472e+04,1.038350164890e-03
4907,S2,3.686529838165e+04,0.000000000000e+00,1.843257447463e+04,1.843225902088e+04,1.843257447117e+04,1.843225903964e+04,3.686529829472e+04,3.358451426029e-01
4907,S3,3.686529838165e+04,3.686529838165e+04,1.843257447463e+04,1.843225902088e+04,1.843257447117e+04,1.843225903964e+04,3.686529829472e+04,1.038361340761e-03
4907,S4,3.686529838165e+04,3.686529838165e+04,1.843257447463e+04,1.843225902088e+04,1.843257447117e+04,1.843225903964e+04,3.686529829472e+04,1.038361340761e-03
4907,S5,3.686529838165e+04,3.686529838165e+04,1.843257447117e+04,1.843225903964e+04,0.000000000000e+00,0.000000000000e+00,3.686529833835e+04,0.000000000000e+00
4907,S6,3.686529838165e+04,3.686529838165e+04,1.843257447117e+04,1.843225903964e+04,0.000000000000e+00,0.000000000000e+00,3.686529833835e+04,0.000000000000e+00
4908,S0,3.686529838165e+04,3.686529838165e+04,1.843257447117e+04,1.843225903964e+04,0.000000000000e+00,0.000000000000e+00,3.686529833835e+04,0.000000000000e+00
4908,S1,3.686529836126e+04,3.686529838165e+04,1.843257447117e+04,1.843225903964e+04,1.843257446990e+04,1.843225902452e+04,3.686529833835e+04,1.038350164890e-03
4908,S2,3.686529836126e+04,0.000000000000e+00,1.843257447117e+04,1.843225903964e+04,1.843257446990e+04,1.843225902452e+04,3.686529833835e+04,3.358451128006e-01
4908,S3,3.686529836126e+04,3.686529836126e+04,1.843257447117e+04,1.843225903964e+04,1.843257446990e+04,1.843225902452e+04,3.686529833835e+04,1.038342714310e-03
4908,S4,3.686529836126e+04,3.686529836126e+04,1.843257447117e+04,1.843225903964e+04,1.843257446990e+04,1.843225902452e+04,3.686529833835e+04,1.038342714310e-03
4908,S5,3.686529836126e+04,3.686529836126e+04,1.843257446990e+04,1.843225902452e+04,0.000000000000e+00,0.000000000000e+00,3.686529831111e+04,0.000000000000e+00
4908,S6,3.686529836126e+04,3.686529836126e+04,1.843257446990e+04,1.843225902452e+04,0.000000000000e+00,0.000000000000e+00,3.686529831111e+04,0.000000000000e+00
4909,S0,3.686529836126e+04,3.686529836126e+04,1.843257446990e+04,1.843225902452e+04,0.000000000000e+00,0.000000000000e+00,3.686529831111e+04,0.000000000000e+00
4909,S1,3.686529839141e+04,3.686529836126e+04,1.843257446990e+04,1.843225902452e+04,1.843257448123e+04,1.843225903199e+04,3.686529831111e+04,1.038350164890e-03
4909,S2,3.686529839141e+04,0.000000000000e+00,1.843257446990e+04,1.843225902452e+04,1.843257448123e+04,1.843225903199e+04,3.686529831111e+04,3.358451426029e-01
4909,S3,3.686529839141e+04,3.686529839141e+04,1.843257446990e+04,1.843225902452e+04,1.843257448123e+04,1.843225903199e+04,3.686529831111e+04,1.038361340761e-03
4909,S4,3.686529839141e+04,3.686529839141e+04,1.843257446990e+04,1.843225902452e+04,1.843257448123e+04,1.843225903199e+04,3.686529831111e+04,1.038361340761e-03
4909,S5,3.686529839141e+04,3.686529839141e+04,1.843257448123e+04,1.843225903199e+04,0.000000000000e+00,0.000000000000e+00,3.686529835975e+04,0.000000000000e+00
4909,S6,3.686529839141e+04,3.686529839141e+04,1.843257448123e+04,1.843225903199e+04,0.000000000000e+00,0.000000000000e+00,3.686529835975e+04,0.000000000000e+00
4910,S0,3.686529839141e+04,3.686529839141e+04,1.843257448123e+04,1.843225903199e+04,0.000000000000e+00,0.000000000000e+00,3.686529835975e+04,0.000000000000e+00
4910,S1,3.686529837837e+04,3.686529839141e+04,1.843257448123e+04,1.843225903199e+04,1.843257446377e+04,1.843225901913e+04,3.686529835975e+04,1.038350164890e-03
4910,S2,3.686529837837e+04,0.000000000000e+00,1.843257448123e+04,1.843225903199e+04,1.843257446377e+04,1.843225901913e+04,3.686529835975e+04,3.358451128006e-01
4910,S3,3.686529837837e+04,3.686529837837e+04,1.843257448123e+04,1.843225903199e+04,1.843257446377e+04,1.843225901913e+04,3.686529835975e+04,1.038342714310e-03
4910,S4,3.686529837837e+04,3.686529837837e+04,1.843257448123e+04,1.843225903199e+04,1.843257446377e+04,1.843225901913e+04,3.686529835975e+04,1.038342714310e-03
4910,S5,3.686529837837e+04,3.686529837837e+04,1.843257446377e+04,1.843225901913e+04,0.000000000000e+00,0.000000000000e+00,3.686529831576e+04,0.000000000000e+00
4910,S6,3.686529837837e+04,3.686529837837e+04,1.843257446377e+04,1.843225901913e+04,0.000000000000e+00,0.000000000000e+00,3.686529831576e+04,0.000000000000e+00
4911,S0,3.686529837837e+04,3.686529837837e+04,1.843257446377e+04,1.843225901913e+04,0.000000000000e+00,0.000000000000e+00,3.686529831576e+04,0.000000000000e+00
4911,S1,3.686529840229e+04,3.686529837837e+04,1.843257446377e+04,1.843225901913e+04,1.843257448133e+04,1.843225904161e+04,3.686529831576e+04,1.038350164890e-03
4911,S2,3.686529840229e+04,0.000000000000e+00,1.843257446377e+04,1.843225901913e+04,1.843257448133e+04,1.843225904161e+04,3.686529831576e+04,3.358451426029e-01
4911,S3,3.686529840229e+04,3.686529840229e+04,1.843257446377e+04,1.843225901913e+04,1.843257448133e+04,1.843225904161e+04,3.686529831576e+04,1.038353890181e-03
4911,S4,3.686529840229e+04,3.686529840229e+04,1.843257446377e+04,1.843225901913e+04,1.843257448133e+04,1.843225904161e+04,3.686529831576e+04,1.038353890181e-03
4911,S5,3.686529840229e+04,3.686529840229e+04,1.843257448133e+04,1.843225904161e+04,0.000000000000e+00,0.000000000000e+00,3.686529835045e+04,0.000000000000e+00
4911,S6,3.686529840229e+04,3.686529840229e+04,1.843257448133e+04,1.843225904161e+04,0.000000000000e+00,0.000000000000e+00,3.686529835045e+04,0.000000000000e+00
4912,S0,3.686529840229e+04,3.686529840229e+04,1.843257448133e+04,1.843225904161e+04,0.000000000000e+00,0.000000000000e+00,3.686529835045e+04,0.000000000000e+00
4912,S1,3.686529837371e+04,3.686529840229e+04,1.843257448133e+04,1.843225904161e+04,1.843257447343e+04,1.843225901674e+04,3.686529835045e+04,1.038346439600e-03
4912,S2,3.686529837371e+04,0.000000000000e+00,1.843257448133e+04,1.843225904161e+04,1.843257447343e+04,1.843225901674e+04,3.686529835045e+04,3.358451128006e-01
4912,S3,3.686529837371e+04,3.686529837371e+04,1.843257448133e+04,1.843225904161e+04,1.843257447343e+04,1.843225901674e+04,3.686529835045e+04,1.038346439600e-03
4912,S4,3.686529837371e+04,3.686529837371e+04,1.843257448133e+04,1.843225904161e+04,1.843257447343e+04,1.843225901674e+04,3.686529835045e+04,1.038346439600e-03
4912,S5,3.686529837371e+04,3.686529837371e+04,1.843257447343e+04,1.843225901674e+04,0.000000000000e+00,0.000000000000e+00,3.686529830474e+04,0.000000000000e+00
4912,S6,3.686529837371e+04,3.686529837371e+04,1.843257447343e+04,1.843225901674e+04,0.000000000000e+00,0.000000000000e+00,3.686529830474e+04,0.000000000000e+00
4913,S0,3.686529837371e+04,3.686529837371e+04,1.843257447343e+04,1.843225901674e+04,0.000000000000e+00,0.000000000000e+00,3.686529830474e+04,0.000000000000e+00
4913,S1,3.686529839263e+04,3.686529837371e+04,1.843257447343e+04,1.843225901674e+04,1.843257446734e+04,1.843225903968e+04,3.686529830474e+04,1.038350164890e-03
4913,S2,3.686529839263e+04,0.000000000000e+00,1.843257447343e+04,1.843225901674e+04,1.843257446734e+04,1.843225903968e+04,3.686529830474e+04,3.358451426029e-01
4913,S3,3.686529839263e+04,3.686529839263e+04,1.843257447343e+04,1.843225901674e+04,1.843257446734e+04,1.843225903968e+04,3.686529830474e+04,1.038357615471e-03
4913,S4,3.686529839263e+04,3.686529839263e+04,1.843257447343e+04,1.843225901674e+04,1.843257446734e+04,1.843225903968e+04,3.686529830474e+04,1.038357615471e-03
4913,S5,3.686529839263e+04,3.686529839263e+04,1.843257446734e+04,1.843225903968e+04,0.000000000000e+00,0.000000000000e+00,3.686529834878e+04,0.000000000000e+00
4913,S6,3.686529839263e+04,3.686529839263e+04,1.843257446734e+04,1.843225903968e+04,0.000000000000e+00,0.000000000000e+00,3.686529834878e+04,0.000000000000e+00
4914,S0,3.686529839263e+04,3.686529839263e+04,1.843257446734e+04,1.843225903968e+04,0.000000000000e+00,0.000000000000e+00,3.686529834878e+04,0.000000000000e+00
4914,S1,3.686529837584e+04,3.686529839263e+04,1.843257446734e+04,1.843225903968e+04,1.843257445366e+04,1.843225901720e+04,3.686529834878e+04,1.038350164890e-03
4914,S2,3.686529837584e+04,0.000000000000e+00,1.843257446734e+04,1.843225903968e+04,1.843257445366e+04,1.843225901720e+04,3.686529834878e+04,3.358451426029e-01
4914,S3,3.686529837584e+04,3.686529837584e+04,1.843257446734e+04,1.843225903968e+04,1.843257445366e+04,1.843225901720e+04,3.686529834878e+04,1.038342714310e-03
4914,S4,3.686529837584e+04,3.686529837584e+04,1.843257446734e+04,1.843225903968e+04,1.843257445366e+04,1.843225901720e+04,3.686529834878e+04,1.038342714310e-03
4914,S5,3.686529837584e+04,3.686529837584e+04,1.843257445366e+04,1.843225901720e+04,0.000000000000e+00,0.000000000000e+00,3.686529832613e+04,0.000000000000e+00
4914,S6,3.686529837584e+04,3.686529837584e+04,1.843257445366e+04,1.843225901720e+04,0.000000000000e+00,0.000000000000e+00,3.686529832613e+04,0.000000000000e+00
4915,S0,3.686529837584e+04,3.686529837584e+04,1.843257445366e+04,1.843225901720e+04,0.000000000000e+00,0.000000000000e+00,3.686529832613e+04,0.000000000000e+00
4915,S1,3.686529840014e+04,3.686529837584e+04,1.843257445366e+04,1.843225901720e+04,1.843257446595e+04,1.843225904050e+04,3.686529832613e+04,1.038350164890e-03
4915,S2,3.686529840014e+04,0.000000000000e+00,1.843257445366e+04,1.843225901720e+04,1.843257446595e+04,1.843225904050e+04,3.686529832613e+04,3.358451426029e-01
4915,S3,3.686529840014e+04,3.686529840014e+04,1.843257445366e+04,1.843225901720e+04,1.843257446595e+04,1.843225904050e+04,3.686529832613e+04,1.038357615471e-03
4915,S4,3.686529840014e+04,3.686529840014e+04,1.843257445366e+04,1.843225901720e+04,1.843257446595e+04,1.843225904050e+04,3.686529832613e+04,1.038357615471e-03
4915,S5,3.686529840014e+04,3.686529840014e+04,1.843257446595e+04,1.843225904050e+04,0.000000000000e+00,0.000000000000e+00,3.686529836524e+04,0.000000000000e+00
4915,S6,3.686529840014e+04,3.686529840014e+04,1.843257446595e+04,1.843225904050e+04,0.000000000000e+00,0.000000000000e+00,3.686529836524e+04,0.000000000000e+00
4916,S0,3.686529840014e+04,3.686529840014e+04,1.843257446595e+04,1.843225904050e+04,0.000000000000e+00,0.000000000000e+00,3.686529836524e+04,0.000000000000e+00
4916,S1,3.686529838816e+04,3.686529840014e+04,1.843257446595e+04,1.843225904050e+04,1.843257449600e+04,1.843225901914e+04,3.686529836524e+04,1.038350164890e-03
4916,S2,3.686529838816e+04,0.000000000000e+00,1.843257446595e+04,1.843225904050e+04,1.843257449600e+04,1.843225901914e+04,3.686529836524e+04,3.358451128006e-01
4916,S3,3.686529838816e+04,3.686529838816e+04,1.843257446595e+04,1.843225904050e+04,1.843257449600e+04,1.843225901914e+04,3.686529836524e+04,1.038346439600e-03
4916,S4,3.686529838816e+04,3.686529838816e+04,1.843257446595e+04,1.843225904050e+04,1.843257449600e+04,1.843225901914e+04,3.686529836524e+04,1.038346439600e-03
4916,S5,3.686529838816e+04,3.686529838816e+04,1.843257449600e+04,1.843225901914e+04,0.000000000000e+00,0.000000000000e+00,3.686529832065e+04,0.000000000000e+00
4916,S6,3.686529838816e+04,3.686529838816e+04,1.843257449600e+04,1.843225901914e+04,0.000000000000e+00,0.000000000000e+00,3.686529832065e+04,0.000000000000e+00
4917,S0,3.686529838816e+04,3.686529838816e+04,1.843257449600e+04,1.843225901914e+04,0.000000000000e+00,0.000000000000e+00,3.686529832065e+04,0.000000000000e+00
4917,S1,3.686529840343e+04,3.686529838816e+04,1.843257449600e+04,1.843225901914e+04,1.843257449706e+04,1.843225903357e+04,3.686529832065e+04,1.038346439600e-03
4917,S2,3.686529840343e+04,0.000000000000e+00,1.843257449600e+04,1.843225901914e+04,1.843257449706e+04,1.843225903357e+04,3.686529832065e+04,3.358451426029e-01
4917,S3,3.686529840343e+04,3.686529840343e+04,1.843257449600e+04,1.843225901914e+04,1.843257449706e+04,1.843225903357e+04,3.686529832065e+04,1.038361340761e-03
4917,S4,3.686529840343e+04,3.686529840343e+04,1.843257449600e+04,1.843225901914e+04,1.843257449706e+04,1.843225903357e+04,3.686529832065e+04,1.038361340761e-03
4917,S5,3.686529840343e+04,3.686529840343e+04,1.843257449706e+04,1.843225903357e+04,0.000000000000e+00,0.000000000000e+00,3.686529834324e+04,0.000000000000e+00
4917,S6,3.686529840343e+04,3.686529840343e+04,1.843257449706e+04,1.843225903357e+04,0.000000000000e+00,0.000000000000e+00,3.686529834324e+04,0.000000000000e+00
4918,S0,3.686529840343e+04,3.686529840343e+04,1.843257449706e+04,1.843225903357e+04,0.000000000000e+00,0.000000000000e+00,3.686529834324e+04,0.000000000000e+00
4918,S1,3.686529836787e+04,3.686529840343e+04,1.843257449706e+04,1.843225903357e+04,1.843257447782e+04,1.843225902066e+04,3.686529834324e+04,1.038346439600e-03
4918,S2,3.686529836787e+04,0.000000000000e+00,1.843257449706e+04,1.843225903357e+04,1.843257447782e+04,1.843225902066e+04,3.686529834324e+04,3.358451128006e-01
4918,S3,3.686529836787e+04,3.686529836787e+04,1.843257449706e+04,1.843225903357e+04,1.843257447782e+04,1.843225902066e+04,3.686529834324e+04,1.038342714310e-03
4918,S4,3.686529836787e+04,3.686529836787e+04,1.843257449706e+04,1.843225903357e+04,1.843257447782e+04,1.843225902066e+04,3.686529834324e+04,1.038342714310e-03
4918,S5,3.686529836787e+04,3.686529836787e+04,1.843257447782e+04,1.843225902066e+04,0.000000000000e+00,0.000000000000e+00,3.686529829848e+04,0.000000000000e+00
4918,S6,3.686529836787e+04,3.686529836787e+04,1.843257447782e+04,1.843225902066e+04,0.000000000000e+00,0.000000000000e+00,3.686529829848e+04,0.000000000000e+00
4919,S0,3.686529836787e+04,3.686529836787e+04,1.843257447782e+04,1.843225902066e+04,0.000000000000e+00,0.000000000000e+00,3.686529829848e+04,0.000000000000e+00
4919,S1,3.686529838169e+04,3.686529836787e+04,1.843257447782e+04,1.843225902066e+04,1.843257447047e+04,1.843225903771e+04,3.686529829848e+04,1.038350164890e-03
4919,S2,3.686529838169e+04,0.000000000000e+00,1.843257447782e+04,1.843225902066e+04,1.843257447047e+04,1.843225903771e+04,3.686529829848e+04,3.358451426029e-01
4919,S3,3.686529838169e+04,3.686529838169e+04,1.843257447782e+04,1.843225902066e+04,1.843257447047e+04,1.843225903771e+04,3.686529829848e+04,1.038357615471e-03
4919,S4,3.686529838169e+04,3.686529838169e+04,1.843257447782e+04,1.843225902066e+04,1.843257447047e+04,1.843225903771e+04,3.686529829848e+04,1.038357615471e-03
4919,S5,3.686529838169e+04,3.686529838169e+04,1.843257447047e+04,1.843225903771e+04,0.000000000000e+00,0.000000000000e+00,3.686529833394e+04,0.000000000000e+00
4919,S6,3.686529838169e+04,3.686529838169e+04,1.843257447047e+04,1.843225903771e+04,0.000000000000e+00,0.000000000000e+00,3.686529833394e+04,0.000000000000e+00
