step,Mff,MFF,Mr,Mb,Mracc,Mbacc,Mrho,fF_maxdiff,d_fc_abs,d_frho_abs,d_crho_abs
24200,2.880002161897e+04,2.880002161897e+04,1.919961349231e+04,9.599785902022e+03,0.000000000000e+00,0.000000000000e+00,2.880002160031e+04,0.000000000000e+00,6.222246315265e-01,1.866184175014e-05,-6.222059696847e-01
24400,2.880002097219e+04,2.880002097219e+04,1.919961008456e+04,9.599785643764e+03,0.000000000000e+00,0.000000000000e+00,2.880002097923e+04,0.000000000000e+00,6.252438691554e-01,-7.037073373795e-06,-6.252509062288e-01
24600,2.880002147680e+04,2.880002147680e+04,1.919960703833e+04,9.599785208087e+03,0.000000000000e+00,0.000000000000e+00,2.880002147812e+04,0.000000000000e+00,6.292303896444e-01,-1.313164830208e-06,-6.292317028092e-01
24800,2.880002108183e+04,2.880002108183e+04,1.919960355246e+04,9.599784158402e+03,0.000000000000e+00,0.000000000000e+00,2.880002110535e+04,0.000000000000e+00,6.333709757491e-01,-2.351589500904e-05,-6.333944916441e-01
25000,2.880002112821e+04,2.880002112821e+04,1.919960029525e+04,9.599783840287e+03,0.000000000000e+00,0.000000000000e+00,2.880002113676e+04,0.000000000000e+00,6.369926702337e-01,-8.551403880119e-06,-6.370012216357e-01
25200,2.880002094058e+04,2.880002094058e+04,1.919959635779e+04,9.599783490591e+03,0.000000000000e+00,0.000000000000e+00,2.880002093959e+04,0.000000000000e+00,6.410922064970e-01,9.946525096893e-07,-6.410912118445e-01
25400,2.880002138054e+04,2.880002138054e+04,1.919959211300e+04,9.599783410886e+03,0.000000000000e+00,0.000000000000e+00,2.880002136803e+04,0.000000000000e+00,6.458566513065e-01,1.250952482224e-05,-6.458441417817e-01
25600,2.880002143802e+04,2.880002143802e+04,1.919958922999e+04,9.599783156578e+03,0.000000000000e+00,0.000000000000e+00,2.880002143842e+04,0.000000000000e+00,6.490514509314e-01,-4.041939973831e-07,-6.490518551254e-01
25800,2.880002141679e+04,2.880002141679e+04,1.919958614773e+04,9.599782750491e+03,0.000000000000e+00,0.000000000000e+00,2.880002144015e+04,0.000000000000e+00,6.525185683277e-01,-2.335943281651e-05,-6.525419277605e-01
26000,2.880002168025e+04,2.880002168025e+04,1.919958312506e+04,9.599783003940e+03,0.000000000000e+00,0.000000000000e+00,2.880002168059e+04,0.000000000000e+00,6.555512495470e-01,-3.445893526077e-07,-6.555515941363e-01
26200,2.880002091017e+04,2.880002091017e+04,1.919958028484e+04,9.599783591692e+03,0.000000000000e+00,0.000000000000e+00,2.880002090883e+04,0.000000000000e+00,6.570336385812e-01,1.333653926849e-06,-6.570323049273e-01
26400,2.880002088652e+04,2.880002088652e+04,1.919957718265e+04,9.599783802870e+03,0.000000000000e+00,0.000000000000e+00,2.880002088559e+04,0.000000000000e+00,6.599010035570e-01,9.369105100632e-07,-6.599000666465e-01
26600,2.880002019822e+04,2.880002019822e+04,1.919957360822e+04,9.599784042739e+03,0.000000000000e+00,0.000000000000e+00,2.880002018780e+04,0.000000000000e+00,6.625472652777e-01,1.042895019054e-05,-6.625368363275e-01
26800,2.880001984080e+04,2.880001984080e+04,1.919957013019e+04,9.599783965674e+03,0.000000000000e+00,0.000000000000e+00,2.880001984745e+04,0.000000000000e+00,6.657449384111e-01,-6.649643182755e-06,-6.657515880543e-01
27000,2.880001929015e+04,2.880001929015e+04,1.919956686085e+04,9.599783854889e+03,0.000000000000e+00,0.000000000000e+00,2.880001929027e+04,0.000000000000e+00,6.685744035203e-01,-1.210719347000e-07,-6.685745245923e-01
27200,2.880001981023e+04,2.880001981023e+04,1.919956326311e+04,9.599783581752e+03,0.000000000000e+00,0.000000000000e+00,2.880001979202e+04,0.000000000000e+00,6.729653714538e-01,1.821108162403e-05,-6.729471603721e-01
27400,2.880001892754e+04,2.880001892754e+04,1.919955985619e+04,9.599783209270e+03,0.000000000000e+00,0.000000000000e+00,2.880001892918e+04,0.000000000000e+00,6.758620769415e-01,-1.648440957069e-06,-6.758637253806e-01
27600,2.880001871490e+04,2.880001871490e+04,1.919955697577e+04,9.599782534577e+03,0.000000000000e+00,0.000000000000e+00,2.880001872373e+04,0.000000000000e+00,6.792045508882e-01,-8.830800652504e-06,-6.792133816889e-01
27800,2.880001890092e+04,2.880001890092e+04,1.919955354930e+04,9.599782400451e+03,0.000000000000e+00,0.000000000000e+00,2.880001890153e+04,0.000000000000e+00,6.829511727501e-01,-6.053596735001e-07,-6.829517781080e-01
28000,2.880001920039e+04,2.880001920039e+04,1.919955001494e+04,9.599781887290e+03,0.000000000000e+00,0.000000000000e+00,2.880001922113e+04,0.000000000000e+00,6.872981640408e-01,-2.073310315609e-05,-6.873188971440e-01
28200,2.880001894271e+04,2.880001894271e+04,1.919954706640e+04,9.599781414280e+03,0.000000000000e+00,0.000000000000e+00,2.880001892769e+04,0.000000000000e+00,6.904620368896e-01,1.501850783825e-05,-6.904470183799e-01
28400,2.880001920509e+04,2.880001920509e+04,1.919954348831e+04,9.599781322969e+03,0.000000000000e+00,0.000000000000e+00,2.880001920909e+04,0.000000000000e+00,6.943938074292e-01,-4.000961780548e-06,-6.943978083909e-01
28600,2.880001963595e+04,2.880001963595e+04,1.919954032843e+04,9.599781701533e+03,0.000000000000e+00,0.000000000000e+00,2.880001961982e+04,0.000000000000e+00,6.976059933568e-01,1.613050699234e-05,-6.975898628516e-01
28800,2.880001982544e+04,2.880001982544e+04,1.919953690617e+04,9.599782284543e+03,0.000000000000e+00,0.000000000000e+00,2.880001980782e+04,0.000000000000e+00,7.006347234201e-01,1.762062311172e-05,-7.006171027970e-01
29000,2.880002050416e+04,2.880002050416e+04,1.919953370824e+04,9.599782181292e+03,0.000000000000e+00,0.000000000000e+00,2.880002051586e+04,0.000000000000e+00,7.046146299836e-01,-1.170113682747e-05,-7.046263311204e-01
29200,2.880002025797e+04,2.880002025797e+04,1.919953088318e+04,9.599782573059e+03,0.000000000000e+00,0.000000000000e+00,2.880002025735e+04,0.000000000000e+00,7.068017320053e-01,6.183981895447e-07,-7.068011136071e-01
29400,2.880001967822e+04,2.880001967822e+04,1.919952786399e+04,9.599782452276e+03,0.000000000000e+00,0.000000000000e+00,2.880001967502e+04,0.000000000000e+00,7.093619501466e-01,3.203749656677e-06,-7.093587463969e-01
29600,2.880001963176e+04,2.880001963176e+04,1.919952504383e+04,9.599782654795e+03,0.000000000000e+00,0.000000000000e+00,2.880001963991e+04,0.000000000000e+00,7.119331321628e-01,-8.150935173035e-06,-7.119412830980e-01
29800,2.880001965688e+04,2.880001965688e+04,1.919952187530e+04,9.599782265548e+03,0.000000000000e+00,0.000000000000e+00,2.880001964951e+04,0.000000000000e+00,7.155160279217e-01,7.374212145805e-06,-7.155086537095e-01
30000,2.880001964479e+04,2.880001964479e+04,1.919951840124e+04,9.599782066316e+03,0.000000000000e+00,0.000000000000e+00,2.880001964897e+04,0.000000000000e+00,7.191772282986e-01,-4.181638360023e-06,-7.191814099351e-01
30200,2.880001972280e+04,2.880001972280e+04,1.919951520948e+04,9.599781343442e+03,0.000000000000e+00,0.000000000000e+00,2.880001974165e+04,0.000000000000e+00,7.231698687410e-01,-1.885928213596e-05,-7.231887280213e-01
30400,2.880001884330e+04,2.880001884330e+04,1.919951237776e+04,9.599780665374e+03,0.000000000000e+00,0.000000000000e+00,2.880001883399e+04,0.000000000000e+00,7.258001586524e-01,9.302049875259e-06,-7.257908566025e-01
30600,2.880001918072e+04,2.880001918072e+04,1.919950901395e+04,9.599780305010e+03,0.000000000000e+00,0.000000000000e+00,2.880001919669e+04,0.000000000000e+00,7.298617559718e-01,-1.597031950951e-05,-7.298777262913e-01
30800,2.880001923817e+04,2.880001923817e+04,1.919950605703e+04,9.599779683142e+03,0.000000000000e+00,0.000000000000e+00,2.880001923084e+04,0.000000000000e+00,7.334980034448e-01,7.329508662224e-06,-7.334906739343e-01
31000,2.880001914225e+04,2.880001914225e+04,1.919950360512e+04,9.599779512737e+03,0.000000000000e+00,0.000000000000e+00,2.880001913643e+04,0.000000000000e+00,7.360243929943e-01,5.822628736496e-06,-7.360185703656e-01
31200,2.880001881788e+04,2.880001881788e+04,1.919950082887e+04,9.599778826459e+03,0.000000000000e+00,0.000000000000e+00,2.880001879895e+04,0.000000000000e+00,7.391625446144e-01,1.892820000648e-05,-7.391436164144e-01
31400,2.880001965174e+04,2.880001965174e+04,1.919949764830e+04,9.599777839038e+03,0.000000000000e+00,0.000000000000e+00,2.880001966518e+04,0.000000000000e+00,7.441643978291e-01,-1.344084739685e-05,-7.441778386783e-01
31600,2.880001986535e+04,2.880001986535e+04,1.919949470001e+04,9.599777790268e+03,0.000000000000e+00,0.000000000000e+00,2.880001985657e+04,0.000000000000e+00,7.473750736026e-01,8.776783943176e-06,-7.473662968187e-01
31800,2.880002081477e+04,2.880002081477e+04,1.919949137136e+04,9.599777797337e+03,0.000000000000e+00,0.000000000000e+00,2.880002079320e+04,0.000000000000e+00,7.516460774168e-01,2.157315611839e-05,-7.516245042607e-01
32000,2.880002037390e+04,2.880002037390e+04,1.919948809986e+04,9.599777525480e+03,0.000000000000e+00,0.000000000000e+00,2.880002038032e+04,0.000000000000e+00,7.547485639807e-01,-6.418675184250e-06,-7.547549826559e-01
32200,2.880001996600e+04,2.880001996600e+04,1.919948505807e+04,9.599777205411e+03,0.000000000000e+00,0.000000000000e+00,2.880001995701e+04,0.000000000000e+00,7.577025194114e-01,8.990988135338e-06,-7.576935284233e-01
32400,2.880002094559e+04,2.880002094559e+04,1.919948194239e+04,9.599777837299e+03,0.000000000000e+00,0.000000000000e+00,2.880002093750e+04,0.000000000000e+00,7.611658986953e-01,8.083879947662e-06,-7.611578148135e-01
32600,2.880002080431e+04,2.880002080431e+04,1.919947861704e+04,9.599778077225e+03,0.000000000000e+00,0.000000000000e+00,2.880002079886e+04,0.000000000000e+00,7.641100383589e-01,5.446374416351e-06,-7.641045919845e-01
32800,2.880002109226e+04,2.880002109226e+04,1.919947491005e+04,9.599778643603e+03,0.000000000000e+00,0.000000000000e+00,2.880002109212e+04,0.000000000000e+00,7.675386100018e-01,1.415610313416e-07,-7.675384684408e-01
33000,2.880002153057e+04,2.880002153057e+04,1.919947139070e+04,9.599778634277e+03,0.000000000000e+00,0.000000000000e+00,2.880002151620e+04,0.000000000000e+00,7.715055862009e-01,1.436471939087e-05,-7.714912214797e-01
33200,2.880002204629e+04,2.880002204629e+04,1.919946798956e+04,9.599778373518e+03,0.000000000000e+00,0.000000000000e+00,2.880002204615e+04,0.000000000000e+00,7.756832168307e-01,1.434236764908e-07,-7.756830734070e-01
33400,2.880002271106e+04,2.880002271106e+04,1.919946497948e+04,9.599778348005e+03,0.000000000000e+00,0.000000000000e+00,2.880002270365e+04,0.000000000000e+00,7.793835759330e-01,7.417052984238e-06,-7.793761588800e-01
33600,2.880002409760e+04,2.880002409760e+04,1.919946181650e+04,9.599778179022e+03,0.000000000000e+00,0.000000000000e+00,2.880002410322e+04,0.000000000000e+00,7.841020790111e-01,-5.625188350677e-06,-7.841077041994e-01
33800,2.880002353001e+04,2.880002353001e+04,1.919945825485e+04,9.599777705242e+03,0.000000000000e+00,0.000000000000e+00,2.880002353692e+04,0.000000000000e+00,7.875699182005e-01,-6.912276148796e-06,-7.875768304766e-01
34000,2.880002452917e+04,2.880002452917e+04,1.919945535906e+04,9.599777046893e+03,0.000000000000e+00,0.000000000000e+00,2.880002451837e+04,0.000000000000e+00,7.921232225017e-01,1.080147922039e-05,-7.921124210225e-01
34200,2.880002418445e+04,2.880002418445e+04,1.919945209519e+04,9.599777195302e+03,0.000000000000e+00,0.000000000000e+00,2.880002421397e+04,0.000000000000e+00,7.948939599955e-01,-2.951920032501e-05,-7.949234791959e-01
34400,2.880002468628e+04,2.880002468628e+04,1.919944875951e+04,9.599778218082e+03,0.000000000000e+00,0.000000000000e+00,2.880002467763e+04,0.000000000000e+00,7.977086891660e-01,8.648261427879e-06,-7.977000409046e-01
34600,2.880002598329e+04,2.880002598329e+04,1.919944567412e+04,9.599778405762e+03,0.000000000000e+00,0.000000000000e+00,2.880002598304e+04,0.000000000000e+00,8.019034109548e-01,2.589076757431e-07,-8.019031520453e-01
34800,2.880002707850e+04,2.880002707850e+04,1.919944240332e+04,9.599778124520e+03,0.000000000000e+00,0.000000000000e+00,2.880002707261e+04,0.000000000000e+00,8.065506582152e-01,5.887821316719e-06,-8.065447703921e-01
35000,2.880002805916e+04,2.880002805916e+04,1.919943889047e+04,9.599777895486e+03,0.000000000000e+00,0.000000000000e+00,2.880002805483e+04,0.000000000000e+00,8.112732032023e-01,4.323199391365e-06,-8.112688800029e-01
35200,2.880002874981e+04,2.880002874981e+04,1.919943568901e+04,9.599778022399e+03,0.000000000000e+00,0.000000000000e+00,2.880002877653e+04,0.000000000000e+00,8.150383965658e-01,-2.671964466572e-05,-8.150651162105e-01
35400,2.880002934159e+04,2.880002934159e+04,1.919943242277e+04,9.599778005734e+03,0.000000000000e+00,0.000000000000e+00,2.880002935076e+04,0.000000000000e+00,8.189130914689e-01,-9.166076779366e-06,-8.189222575456e-01
35600,2.880003095324e+04,2.880003095324e+04,1.919942837537e+04,9.599777722036e+03,0.000000000000e+00,0.000000000000e+00,2.880003094679e+04,0.000000000000e+00,8.248558256510e-01,6.444752216339e-06,-8.248493809006e-01
35800,2.880003333323e+04,2.880003333323e+04,1.919942492998e+04,9.599777771208e+03,0.000000000000e+00,0.000000000000e+00,2.880003334653e+04,0.000000000000e+00,8.306320450283e-01,-1.330487430096e-05,-8.306453499026e-01
36000,2.880003392225e+04,2.880003392225e+04,1.919942191502e+04,9.599777462963e+03,0.000000000000e+00,0.000000000000e+00,2.880003390712e+04,0.000000000000e+00,8.345442724913e-01,1.513585448265e-05,-8.345291366350e-01
36200,2.880003352923e+04,2.880003352923e+04,1.919941833695e+04,9.599777240157e+03,0.000000000000e+00,0.000000000000e+00,2.880003353333e+04,0.000000000000e+00,8.379521237366e-01,-4.108995199203e-06,-8.379562327318e-01
36400,2.880003361324e+04,2.880003361324e+04,1.919941538189e+04,9.599777599785e+03,0.000000000000e+00,0.000000000000e+00,2.880003360784e+04,0.000000000000e+00,8.406315689590e-01,5.403533577919e-06,-8.406261654236e-01
36600,2.880003391763e+04,2.880003391763e+04,1.919941254702e+04,9.599777959899e+03,0.000000000000e+00,0.000000000000e+00,2.880003391349e+04,0.000000000000e+00,8.434107116300e-01,4.140660166740e-06,-8.434065709698e-01
36800,2.880003370700e+04,2.880003370700e+04,1.919940981977e+04,9.599778174107e+03,0.000000000000e+00,0.000000000000e+00,2.880003368378e+04,0.000000000000e+00,8.457131204486e-01,2.321973443031e-05,-8.456899007142e-01
37000,2.880003404693e+04,2.880003404693e+04,1.919940719223e+04,9.599778613294e+03,0.000000000000e+00,0.000000000000e+00,2.880003406096e+04,0.000000000000e+00,8.482414068058e-01,-1.402013003826e-05,-8.482554269358e-01
37200,2.880003383314e+04,2.880003383314e+04,1.919940463698e+04,9.599779421810e+03,0.000000000000e+00,0.000000000000e+00,2.880003384459e+04,0.000000000000e+00,8.497743451917e-01,-1.145340502262e-05,-8.497857985967e-01
37400,2.880003340521e+04,2.880003340521e+04,1.919940174583e+04,9.599779461188e+03,0.000000000000e+00,0.000000000000e+00,2.880003341079e+04,0.000000000000e+00,8.521981946251e-01,-5.574896931648e-06,-8.522037695220e-01
37600,2.880003346998e+04,2.880003346998e+04,1.919939913920e+04,9.599779528088e+03,0.000000000000e+00,0.000000000000e+00,2.880003348935e+04,0.000000000000e+00,8.548026936460e-01,-1.936592161655e-05,-8.548220595694e-01
37800,2.880003314772e+04,2.880003314772e+04,1.919939622558e+04,9.599779493065e+03,0.000000000000e+00,0.000000000000e+00,2.880003314048e+04,0.000000000000e+00,8.574290752149e-01,7.243826985359e-06,-8.574218313879e-01
38000,2.880003297877e+04,2.880003297877e+04,1.919939321610e+04,9.599779449630e+03,0.000000000000e+00,0.000000000000e+00,2.880003300244e+04,0.000000000000e+00,8.603130472693e-01,-2.366118133068e-05,-8.603367084506e-01
38200,2.880003236582e+04,2.880003236582e+04,1.919939021290e+04,9.599779671229e+03,0.000000000000e+00,0.000000000000e+00,2.880003237116e+04,0.000000000000e+00,8.624816905867e-01,-5.347654223442e-06,-8.624870382409e-01
38400,2.880003227595e+04,2.880003227595e+04,1.919938639082e+04,9.599780113662e+03,0.000000000000e+00,0.000000000000e+00,2.880003226942e+04,0.000000000000e+00,8.657714741221e-01,6.536021828651e-06,-8.657649380984e-01
38600,2.880003235382e+04,2.880003235382e+04,1.919938329307e+04,9.599780517778e+03,0.000000000000e+00,0.000000000000e+00,2.880003233522e+04,0.000000000000e+00,8.685429720663e-01,1.859478652477e-05,-8.685243772779e-01
38800,2.880003317278e+04,2.880003317278e+04,1.919937990923e+04,9.599780716684e+03,0.000000000000e+00,0.000000000000e+00,2.880003316414e+04,0.000000000000e+00,8.725468735684e-01,8.640810847282e-06,-8.725382327575e-01
39000,2.880003298967e+04,2.880003298967e+04,1.919937599519e+04,9.599780674930e+03,0.000000000000e+00,0.000000000000e+00,2.880003298903e+04,0.000000000000e+00,8.763195493193e-01,6.426125764847e-07,-8.763189067067e-01
39200,2.880003322465e+04,2.880003322465e+04,1.919937253255e+04,9.599780398430e+03,0.000000000000e+00,0.000000000000e+00,2.880003324127e+04,0.000000000000e+00,8.802936703087e-01,-1.662038266659e-05,-8.803102906895e-01
39400,2.880003301649e+04,2.880003301649e+04,1.919936946319e+04,9.599780124892e+03,0.000000000000e+00,0.000000000000e+00,2.880003302932e+04,0.000000000000e+00,8.834284065269e-01,-1.282989978790e-05,-8.834412364267e-01
39600,2.880003326418e+04,2.880003326418e+04,1.919936705420e+04,9.599780113211e+03,0.000000000000e+00,0.000000000000e+00,2.880003325456e+04,0.000000000000e+00,8.860967705477e-01,9.614974260330e-06,-8.860871555735e-01
39800,2.880003268715e+04,2.880003268715e+04,1.919936378631e+04,9.599780199048e+03,0.000000000000e+00,0.000000000000e+00,2.880003270406e+04,0.000000000000e+00,8.887017940870e-01,-1.690536737442e-05,-8.887186994543e-01
40000,2.880003185482e+04,2.880003185482e+04,1.919936128809e+04,9.599779921247e+03,0.000000000000e+00,0.000000000000e+00,2.880003185886e+04,0.000000000000e+00,8.906454835760e-01,-4.043802618980e-06,-8.906495273768e-01
40200,2.880003178190e+04,2.880003178190e+04,1.919935872552e+04,9.599779898995e+03,0.000000000000e+00,0.000000000000e+00,2.880003178704e+04,0.000000000000e+00,8.931573871250e-01,-5.133450031281e-06,-8.931625205732e-01
40400,2.880003279441e+04,2.880003279441e+04,1.919935618839e+04,9.599779584785e+03,0.000000000000e+00,0.000000000000e+00,2.880003279501e+04,0.000000000000e+00,8.970212305685e-01,-6.034970283508e-07,-8.970218340655e-01
40600,2.880003305304e+04,2.880003305304e+04,1.919935354296e+04,9.599779186082e+03,0.000000000000e+00,0.000000000000e+00,2.880003303784e+04,0.000000000000e+00,9.003239961403e-01,1.519545912743e-05,-9.003088006793e-01
40800,2.880003261896e+04,2.880003261896e+04,1.919935024508e+04,9.599778781462e+03,0.000000000000e+00,0.000000000000e+00,2.880003263879e+04,0.000000000000e+00,9.035924203836e-01,-1.982972025871e-05,-9.036122501057e-01
41000,2.880003213066e+04,2.880003213066e+04,1.919934718077e+04,9.599778315318e+03,0.000000000000e+00,0.000000000000e+00,2.880003213233e+04,0.000000000000e+00,9.066345762785e-01,-1.663342118263e-06,-9.066362396188e-01
41200,2.880003201137e+04,2.880003201137e+04,1.919934382137e+04,9.599777663052e+03,0.000000000000e+00,0.000000000000e+00,2.880003199697e+04,0.000000000000e+00,9.105269501069e-01,1.440197229385e-05,-9.105125481365e-01
41400,2.880003210926e+04,2.880003210926e+04,1.919934008218e+04,9.599777307698e+03,0.000000000000e+00,0.000000000000e+00,2.880003210169e+04,0.000000000000e+00,9.147193851568e-01,7.569789886475e-06,-9.147118153669e-01
41600,2.880003165719e+04,2.880003165719e+04,1.919933678546e+04,9.599777115511e+03,0.000000000000e+00,0.000000000000e+00,2.880003167099e+04,0.000000000000e+00,9.177562178920e-01,-1.379661262035e-05,-9.177700145046e-01
41800,2.880003185815e+04,2.880003185815e+04,1.919933323556e+04,9.599777544074e+03,0.000000000000e+00,0.000000000000e+00,2.880003186232e+04,0.000000000000e+00,9.210785144787e-01,-4.170462489128e-06,-9.210826849412e-01
42000,2.880003167745e+04,2.880003167745e+04,1.919932956288e+04,9.599777306653e+03,0.000000000000e+00,0.000000000000e+00,2.880003168398e+04,0.000000000000e+00,9.248079166828e-01,-6.532296538353e-06,-9.248144489793e-01
42200,2.880003186677e+04,2.880003186677e+04,1.919932618356e+04,9.599777348049e+03,0.000000000000e+00,0.000000000000e+00,2.880003187376e+04,0.000000000000e+00,9.283351700797e-01,-6.988644599915e-06,-9.283421587243e-01
42400,2.880003169237e+04,2.880003169237e+04,1.919932318890e+04,9.599777451369e+03,0.000000000000e+00,0.000000000000e+00,2.880003169191e+04,0.000000000000e+00,9.310521062180e-01,4.619359970093e-07,-9.310516442820e-01
42600,2.880003194101e+04,2.880003194101e+04,1.919931954091e+04,9.599777876717e+03,0.000000000000e+00,0.000000000000e+00,2.880003194624e+04,0.000000000000e+00,9.345233900731e-01,-5.228444933891e-06,-9.345286185198e-01
42800,2.880003122384e+04,2.880003122384e+04,1.919931659089e+04,9.599778081142e+03,0.000000000000e+00,0.000000000000e+00,2.880003124112e+04,0.000000000000e+00,9.365518035920e-01,-1.728162169456e-05,-9.365690852137e-01
43000,2.880003162606e+04,2.880003162606e+04,1.919931349016e+04,9.599778195377e+03,0.000000000000e+00,0.000000000000e+00,2.880003163517e+04,0.000000000000e+00,9.399405191198e-01,-9.106472134590e-06,-9.399496255937e-01
43200,2.880003184818e+04,2.880003184818e+04,1.919931115429e+04,9.599778149506e+03,0.000000000000e+00,0.000000000000e+00,2.880003183585e+04,0.000000000000e+00,9.425443937544e-01,1.233071088791e-05,-9.425320630435e-01
43400,2.880003223828e+04,2.880003223828e+04,1.919930825601e+04,9.599778302473e+03,0.000000000000e+00,0.000000000000e+00,2.880003223568e+04,0.000000000000e+00,9.456797934236e-01,2.598389983177e-06,-9.456771950354e-01
43600,2.880003271998e+04,2.880003271998e+04,1.919930538893e+04,9.599778726143e+03,0.000000000000e+00,0.000000000000e+00,2.880003272986e+04,0.000000000000e+00,9.486049097795e-01,-9.885057806969e-06,-9.486147948373e-01
43800,2.880003268671e+04,2.880003268671e+04,1.919930266365e+04,9.599778986335e+03,0.000000000000e+00,0.000000000000e+00,2.880003268778e+04,0.000000000000e+00,9.510367186849e-01,-1.076608896255e-06,-9.510377952938e-01
44000,2.880003316684e+04,2.880003316684e+04,1.919929947037e+04,9.599779069036e+03,0.000000000000e+00,0.000000000000e+00,2.880003315359e+04,0.000000000000e+00,9.546274334898e-01,1.325085759163e-05,-9.546141826322e-01
44200,2.880003330485e+04,2.880003330485e+04,1.919929719670e+04,9.599779428041e+03,0.000000000000e+00,0.000000000000e+00,2.880003330445e+04,0.000000000000e+00,9.566801121291e-01,3.986060619354e-07,-9.566797135230e-01
44400,2.880003293426e+04,2.880003293426e+04,1.919929504588e+04,9.599779755273e+03,0.000000000000e+00,0.000000000000e+00,2.880003296077e+04,0.000000000000e+00,9.581331044828e-01,-2.651475369930e-05,-9.581596192365e-01
44600,2.880003200141e+04,2.880003200141e+04,1.919929230391e+04,9.599780072442e+03,0.000000000000e+00,0.000000000000e+00,2.880003198808e+04,0.000000000000e+00,9.596250568738e-01,1.332350075245e-05,-9.596117333713e-01
44800,2.880003166628e+04,2.880003166628e+04,1.919928984362e+04,9.599780533650e+03,0.000000000000e+00,0.000000000000e+00,2.880003166658e+04,0.000000000000e+00,9.612890154403e-01,-2.924352884293e-07,-9.612893078738e-01
45000,2.880003154226e+04,2.880003154226e+04,1.919928643259e+04,9.599780661085e+03,0.000000000000e+00,0.000000000000e+00,2.880003153688e+04,0.000000000000e+00,9.644485822864e-01,5.381181836128e-06,-9.644432011046e-01
45200,2.880003234711e+04,2.880003234711e+04,1.919928347218e+04,9.599780652151e+03,0.000000000000e+00,0.000000000000e+00,2.880003233880e+04,0.000000000000e+00,9.682227845187e-01,8.314847946167e-06,-9.682144696708e-01
45400,2.880003243320e+04,2.880003243320e+04,1.919928045735e+04,9.599780559662e+03,0.000000000000e+00,0.000000000000e+00,2.880003242928e+04,0.000000000000e+00,9.714161907577e-01,3.920868039131e-06,-9.714122698897e-01
45600,2.880003190162e+04,2.880003190162e+04,1.919927719085e+04,9.599780082941e+03,0.000000000000e+00,0.000000000000e+00,2.880003189766e+04,0.000000000000e+00,9.746278350867e-01,3.959983587265e-06,-9.746238751031e-01
45800,2.880003246262e+04,2.880003246262e+04,1.919927395857e+04,9.599779715841e+03,0.000000000000e+00,0.000000000000e+00,2.880003245986e+04,0.000000000000e+00,9.787882145647e-01,2.766028046608e-06,-9.787854485367e-01
46000,2.880003329553e+04,2.880003329553e+04,1.919927128247e+04,9.599778864066e+03,0.000000000000e+00,0.000000000000e+00,2.880003328896e+04,0.000000000000e+00,9.831489921344e-01,6.573274731636e-06,-9.831424188596e-01
46200,2.880003241754e+04,2.880003241754e+04,1.919926852627e+04,9.599778346650e+03,0.000000000000e+00,0.000000000000e+00,2.880003241158e+04,0.000000000000e+00,9.855446224956e-01,5.962327122688e-06,-9.855386601703e-01
46400,2.880003196931e+04,2.880003196931e+04,1.919926526837e+04,9.599778430308e+03,0.000000000000e+00,0.000000000000e+00,2.880003197670e+04,0.000000000000e+00,9.882706314311e-01,-7.392838597298e-06,-9.882780242697e-01
46600,2.880003228227e+04,2.880003228227e+04,1.919926183850e+04,9.599778738363e+03,0.000000000000e+00,0.000000000000e+00,2.880003229100e+04,0.000000000000e+00,9.917054124126e-01,-8.722767233849e-06,-9.917141351798e-01
46800,2.880003254601e+04,2.880003254601e+04,1.919925829817e+04,9.599778894428e+03,0.000000000000e+00,0.000000000000e+00,2.880003254193e+04,0.000000000000e+00,9.953534029810e-01,4.075467586517e-06,-9.953493275134e-01
47000,2.880003301417e+04,2.880003301417e+04,1.919925485186e+04,9.599779099526e+03,0.000000000000e+00,0.000000000000e+00,2.880003302276e+04,0.000000000000e+00,9.990627868756e-01,-8.588656783104e-06,-9.990713755324e-01
47200,2.880003361712e+04,2.880003361712e+04,1.919925154088e+04,9.599779082710e+03,0.000000000000e+00,0.000000000000e+00,2.880003363663e+04,0.000000000000e+00,1.002993536385e+00,-1.950748264790e-05,-1.003013043868e+00
47400,2.880003355792e+04,2.880003355792e+04,1.919924854385e+04,9.599778904584e+03,0.000000000000e+00,0.000000000000e+00,2.880003356624e+04,0.000000000000e+00,1.006109487629e+00,-8.316710591316e-06,-1.006117804340e+00
47600,2.880003340687e+04,2.880003340687e+04,1.919924530184e+04,9.599778288942e+03,0.000000000000e+00,0.000000000000e+00,2.880003341323e+04,0.000000000000e+00,1.009816088528e+00,-6.360933184624e-06,-1.009822449461e+00
47800,2.880003314756e+04,2.880003314756e+04,1.919924245834e+04,9.599778413408e+03,0.000000000000e+00,0.000000000000e+00,2.880003313071e+04,0.000000000000e+00,1.012275813986e+00,1.685321331024e-05,-1.012258960771e+00
48000,2.880003293574e+04,2.880003293574e+04,1.919923953059e+04,9.599778587226e+03,0.000000000000e+00,0.000000000000e+00,2.880003294092e+04,0.000000000000e+00,1.014817924799e+00,-5.180016160011e-06,-1.014823104815e+00
48200,2.880003289863e+04,2.880003289863e+04,1.919923734423e+04,9.599778782111e+03,0.000000000000e+00,0.000000000000e+00,2.880003287840e+04,0.000000000000e+00,1.016772285620e+00,2.022646367550e-05,-1.016752059157e+00
