t,x_left,x_right,x_right_star,e_x,d,x_L_vol,x_R_vol,e_x_vol,E_psi
27000,81.6834,243.31677,81.68323,0.00017547607,-80.81668,83.07196807861328,242.92815399169922,1.0001220703125,8.081593240300815e-05
27250,81.68273,243.31743,81.68257,0.00016021729,-80.81735,83.07147216796875,242.92859649658203,1.0000686645507812,7.314225037892659e-05
27500,81.682106,243.31805,81.681946,0.00016021729,-80.81798,83.07093048095703,242.92916870117188,1.0000991821289062,7.17373564839363e-05
27750,81.681465,243.31868,81.68132,0.0001449585,-80.8186,83.07040405273438,242.92970275878906,1.0001068115234375,7.267022505402565e-05
28000,81.680824,243.31934,81.680664,0.00016021729,-80.81926,83.0699234008789,242.93018341064453,1.0001068115234375,7.735458513100942e-05
28250,81.68024,243.31993,81.68007,0.00016784668,-80.81985,83.06936645507812,242.93072509765625,1.000091552734375,8.241457243760426e-05
28500,81.679665,243.32051,81.67949,0.00017547607,-80.82042,83.0688705444336,242.9311981201172,1.0000686645507812,8.103514711062113e-05
28750,81.67907,243.32108,81.678925,0.0001449585,-80.821,83.06836700439453,242.93165588378906,1.0000228881835938,7.725223898887635e-05
29000,81.678505,243.32164,81.67836,0.0001449585,-80.82156,83.0678939819336,242.93219757080078,1.000091552734375,7.87932425737381e-05
29250,81.67796,243.32219,81.67781,0.00015258789,-80.82211,83.06743621826172,242.9326171875,1.0000534057617188,7.558694730202357e-05
29500,81.677444,243.32272,81.67728,0.00016784668,-80.82264,83.0669174194336,242.9331512451172,1.0000686645507812,8.483698591589928e-05
29750,81.6769,243.32327,81.67673,0.00017547607,-80.82318,83.06649017333984,242.93359375,1.0000839233398438,7.533794268965721e-05
30000,81.67638,243.32376,81.67624,0.0001373291,-80.82369,83.06602478027344,242.93406677246094,1.000091552734375,7.552284747362136e-05
30250,81.67593,243.32423,81.675766,0.00016021729,-80.82416,83.0655746459961,242.9345474243164,1.0001220703125,7.616262882947922e-05
30500,81.67552,243.32465,81.675354,0.00016784668,-80.82456,83.06513214111328,242.9350128173828,1.0001449584960938,7.658512021104495e-05
30750,81.67513,243.32504,81.67496,0.00017547607,-80.82495,83.064697265625,242.9354705810547,1.0001678466796875,7.699750363826752e-05
31000,81.67473,243.32542,81.674576,0.00015258789,-80.82535,83.0642318725586,242.93592071533203,1.000152587890625,7.699782649676005e-05
31250,81.67435,243.32579,81.67421,0.0001373291,-80.82572,83.06378173828125,242.93634796142578,1.0001296997070312,7.727547238270441e-05
31500,81.67397,243.32614,81.67386,0.00011444092,-80.82608,83.0633316040039,242.936767578125,1.0000991821289062,7.752741997440656e-05
31750,81.67361,243.32652,81.67348,0.0001296997,-80.82646,83.06289672851562,242.9371566772461,1.0000534057617188,7.738725592692693e-05
32000,81.67319,243.32692,81.67308,0.00010681152,-80.826866,83.06248474121094,242.93756103515625,1.0000457763671875,7.644004498918852e-05
32250,81.67278,243.32736,81.67264,0.0001449585,-80.827286,83.06206512451172,242.93795776367188,1.0000228881835938,7.678311318159104e-05
32500,81.67237,243.32777,81.672226,0.0001449585,-80.8277,83.06165313720703,242.93833923339844,0.9999923706054688,7.923771937688192e-05
32750,81.67192,243.32823,81.67177,0.00015258789,-80.828156,83.06132507324219,242.9388198852539,1.0001449584960938,8.310930182536443e-05
33000,81.67149,243.32866,81.67134,0.00015258789,-80.82858,83.06092071533203,242.93911743164062,1.0000381469726562,7.668288424611091e-05
33250,81.67105,243.32909,81.67091,0.0001373291,-80.82902,83.06049346923828,242.93954467773438,1.0000381469726562,7.601789509256681e-05
33500,81.67065,243.3295,81.6705,0.0001449585,-80.82942,83.06018829345703,242.93983459472656,1.0000228881835938,7.922856758038203e-05
33750,81.67023,243.32993,81.670074,0.00015258789,-80.82985,83.05982208251953,242.94022369384766,1.0000457763671875,8.041201159358025e-05
34000,81.66982,243.33034,81.66966,0.00016021729,-80.83026,83.0594711303711,242.94056701660156,1.0000381469726562,7.716809088985126e-05
34250,81.66942,243.33073,81.669266,0.00015258789,-80.83066,83.05905151367188,242.94087982177734,0.9999313354492188,8.211891477306684e-05
34500,81.66903,243.33113,81.66887,0.00016021729,-80.831055,83.05872344970703,242.94129180908203,1.0000152587890625,8.270362392067909e-05
34750,81.66863,243.33153,81.66847,0.00016021729,-80.83145,83.05844116210938,242.94164276123047,1.0000839233398438,8.386244997382164e-05
35000,81.668236,243.33192,81.668076,0.00016021729,-80.83185,83.05806732177734,242.94193267822266,1.0,7.871239756544431e-05
35250,81.66785,243.3323,81.667694,0.00015258789,-80.83223,83.05775451660156,242.94232177734375,1.0000762939453125,7.991700743635496e-05
35500,81.667465,243.33269,81.66731,0.00015258789,-80.83261,83.0573501586914,242.94268035888672,1.000030517578125,8.125478401780129e-05
35750,81.6671,243.33305,81.66695,0.00015258789,-80.83298,83.05704498291016,242.94293212890625,0.9999771118164062,8.111419156193733e-05
36000,81.66674,243.33339,81.66661,0.0001296997,-80.83333,83.05674743652344,242.94332122802734,1.0000686645507812,8.217168971896171e-05
36250,81.66642,243.33374,81.66626,0.00016021729,-80.833664,83.05638885498047,242.94353485107422,0.9999237060546875,8.167306582132975e-05
36500,81.66605,243.33408,81.665924,0.0001296997,-80.834015,83.05607604980469,242.94384765625,0.9999237060546875,8.148786922295888e-05
36750,81.665695,243.33443,81.66557,0.00012207031,-80.834366,83.05574035644531,242.9442138671875,0.9999542236328125,8.467607821027438e-05
37000,81.665344,243.33476,81.66524,0.00010681152,-80.83471,83.05545043945312,242.94451141357422,0.9999618530273438,8.410895864168803e-05
37250,81.66501,243.33513,81.66487,0.0001373291,-80.83506,83.05511474609375,242.94480895996094,0.9999237060546875,8.149549985925356e-05
37500,81.664665,243.33546,81.664536,0.0001296997,-80.8354,83.0548324584961,242.94506072998047,0.9998931884765625,8.491624146699905e-05
37750,81.664345,243.3358,81.6642,0.0001449585,-80.835724,83.05455780029297,242.9453887939453,0.9999465942382812,8.529695371786753e-05
38000,81.66401,243.33614,81.663864,0.0001449585,-80.83606,83.0542984008789,242.94564819335938,0.9999465942382812,8.358178039391835e-05
38250,81.66368,243.33646,81.66354,0.0001373291,-80.83639,83.05397033691406,242.94596099853516,0.9999313354492188,7.785718888044358e-05
38500,81.66336,243.33678,81.66322,0.0001373291,-80.83671,83.05369567871094,242.9462661743164,0.9999618530273438,8.115460475285848e-05
38750,81.66304,243.3371,81.6629,0.0001373291,-80.83703,83.05345916748047,242.94646453857422,0.9999237060546875,8.105974023540815e-05
39000,81.66272,243.3374,81.6626,0.00012207031,-80.83734,83.05319213867188,242.94676208496094,0.9999542236328125,8.174289638797442e-05
39250,81.662415,243.3377,81.66229,0.00012207031,-80.83765,83.05288696289062,242.947021484375,0.999908447265625,8.478917802373568e-05
39500,81.66211,243.33801,81.66199,0.00012207031,-80.83795,83.05265045166016,242.94727325439453,0.9999237060546875,8.105493461092313e-05
39750,81.661804,243.33833,81.66167,0.0001373291,-80.838264,83.05238342285156,242.94752502441406,0.999908447265625,8.3817591269811e-05
40000,81.6615,243.33864,81.66136,0.0001373291,-80.83857,83.05213928222656,242.94781494140625,0.9999542236328125,8.475100000699361e-05
40250,81.66121,243.33894,81.66106,0.00015258789,-80.83887,83.0518798828125,242.9480209350586,0.9999008178710938,8.421368276079495e-05
40500,81.66092,243.33922,81.66078,0.0001373291,-80.83915,83.05164337158203,242.9482879638672,0.9999313354492188,7.969152803222338e-05
40750,81.660645,243.33952,81.66048,0.00016784668,-80.83944,83.0513916015625,242.9485626220703,0.9999542236328125,8.077344546715418e-05
41000,81.66037,243.33978,81.66022,0.00015258789,-80.83971,83.05115509033203,242.94881439208984,0.999969482421875,8.086307595173518e-05
41250,81.660095,243.34007,81.65993,0.00016784668,-80.83999,83.0509262084961,242.94900512695312,0.9999313354492188,7.967522988716761e-05
41500,81.65981,243.34035,81.65965,0.00016021729,-80.84027,83.0506591796875,242.94927978515625,0.99993896484375,7.82599300146103e-05
41750,81.65953,243.34059,81.65941,0.00012207031,-80.84053,83.05042266845703,242.94951629638672,0.99993896484375,8.428373684485753e-05
42000,81.65927,243.3409,81.6591,0.00016784668,-80.84081,83.05017852783203,242.9496841430664,0.9998626708984375,8.579336727658908e-05
42250,81.65898,243.34116,81.658844,0.0001373291,-80.84109,83.04998779296875,242.94996643066406,0.9999542236328125,8.665251856048902e-05
42500,81.65874,243.34142,81.658585,0.00015258789,-80.84134,83.04976654052734,242.9502182006836,0.9999847412109375,8.357669537266096e-05
42750,81.65846,243.34167,81.658325,0.0001373291,-80.841606,83.04955291748047,242.95040893554688,0.9999618530273438,8.726997300982475e-05
43000,81.658226,243.34193,81.658066,0.00016021729,-80.84186,83.0492935180664,242.9505844116211,0.9998779296875,8.954020837942759e-05
43250,81.657974,243.3422,81.65781,0.00016784668,-80.84211,83.04912567138672,242.95083618164062,0.9999618530273438,8.216828728715579e-05
43500,81.657745,243.34242,81.65758,0.00016784668,-80.84234,83.04895782470703,242.95098876953125,0.9999465942382812,8.152322222789128e-05
43750,81.65751,243.34264,81.657364,0.0001449585,-80.84256,83.04869842529297,242.95124053955078,0.99993896484375,8.536782115697861e-05
44000,81.65727,243.34285,81.65715,0.00012207031,-80.84279,83.04853820800781,242.95142364501953,0.9999618530273438,8.214183151721954e-05
44250,81.65708,243.34303,81.65697,0.00011444092,-80.84297,83.04827117919922,242.95166778564453,0.99993896484375,8.599895983934402e-05
44500,81.6569,243.34323,81.65677,0.0001296997,-80.84317,83.0481185913086,242.95183563232422,0.9999542236328125,8.244226997097333e-05
44750,81.65671,243.34341,81.656586,0.00012207031,-80.84335,83.04785919189453,242.95208740234375,0.9999465942382812,8.629140754540761e-05
45000,81.65654,243.34358,81.65642,0.00012207031,-80.84352,83.0477294921875,242.95223999023438,0.999969482421875,8.273440723617871e-05
45250,81.656364,243.34377,81.656235,0.0001296997,-80.843704,83.0474624633789,242.95248413085938,0.9999465942382812,8.64678497115771e-05
45500,81.6562,243.34395,81.65605,0.0001449585,-80.84387,83.04733276367188,242.95264434814453,0.9999771118164062,8.30009455482165e-05
45750,81.65603,243.34412,81.65588,0.0001449585,-80.84404,83.04707336425781,242.952880859375,0.9999542236328125,8.669641489783923e-05
46000,81.65586,243.34428,81.655716,0.0001449585,-80.84421,83.04695129394531,242.9530258178711,0.9999771118164062,8.315373832980792e-05
46250,81.655685,243.34444,81.65556,0.00012207031,-80.844376,83.04669189453125,242.9532470703125,0.99993896484375,8.703578263521195e-05
46500,81.655525,243.34459,81.65541,0.00011444092,-80.84453,83.04655456542969,242.9533920288086,0.9999465942382812,8.332503959536553e-05
46750,81.655365,243.34476,81.65524,0.00012207031,-80.844696,83.04631805419922,242.95361328125,0.9999313354492188,8.705437183380127e-05
47000,81.6552,243.34492,81.655075,0.00012207031,-80.844864,83.04618835449219,242.9537582397461,0.9999465942382812,8.354415496190389e-05
47250,81.655045,243.34505,81.65495,9.1552734e-05,-80.845,83.04595184326172,242.9539566040039,0.999908447265625,8.716899901628494e-05
47500,81.65488,243.34521,81.654785,9.1552734e-05,-80.84517,83.04582977294922,242.9541015625,0.9999313354492188,8.356305460135142e-05
47750,81.65473,243.34537,81.65463,9.918213e-05,-80.84532,83.04559326171875,242.95431518554688,0.999908447265625,8.736290037631988e-05
48000,81.65458,243.3455,81.654495,8.392334e-05,-80.84546,83.04548645019531,242.95443725585938,0.9999237060546875,8.357102051377296e-05
48250,81.65443,243.34566,81.65434,8.392334e-05,-80.84561,83.04524230957031,242.95462799072266,0.9998703002929688,8.738081902265549e-05
48500,81.65428,243.3458,81.654205,7.6293945e-05,-80.84576,83.0451431274414,242.9547576904297,0.9999008178710938,8.373889451225599e-05
48750,81.65412,243.34595,81.65405,6.866455e-05,-80.84592,83.04491424560547,242.9549560546875,0.9998703002929688,8.740214630961418e-05
49000,81.653984,243.34608,81.653915,6.866455e-05,-80.846054,83.04481506347656,242.955078125,0.9998931884765625,8.377999688188235e-05
49250,81.65384,243.34622,81.65378,6.1035156e-05,-80.84619,83.04459381103516,242.9552764892578,0.9998703002929688,8.753760407368342e-05
49500,81.6537,243.34636,81.65364,6.1035156e-05,-80.84633,83.04448699951172,242.95539093017578,0.9998779296875,8.367008219162623e-05
49750,81.65356,243.3465,81.6535,5.340576e-05,-80.846466,83.04426574707031,242.9555892944336,0.9998550415039062,8.74149613082409e-05
50000,81.65342,243.34662,81.65338,3.8146973e-05,-80.8466,83.04417419433594,242.95569610595703,0.9998703002929688,8.370136221249898e-05
50250,81.65328,243.34676,81.653244,3.8146973e-05,-80.84674,83.04396057128906,242.95587921142578,0.9998397827148438,8.733176936705907e-05
50500,81.65315,243.3469,81.65311,4.5776367e-05,-80.84687,83.04386901855469,242.95600128173828,0.9998703002929688,8.360926061868667e-05
50750,81.65303,243.34702,81.652985,4.5776367e-05,-80.84699,83.04366302490234,242.95618438720703,0.999847412109375,8.734892432888348e-05
51000,81.6529,243.34715,81.65285,5.340576e-05,-80.84712,83.04358673095703,242.95628356933594,0.9998703002929688,8.348884681860605e-05
51250,81.65278,243.3473,81.652695,8.392334e-05,-80.84726,83.04338836669922,242.95648956298828,0.9998779296875,8.138629297415416e-05
51500,81.65265,243.34747,81.65253,0.00012207031,-80.84741,83.04330444335938,242.95658111572266,0.9998855590820312,8.241770168145497e-05
51750,81.652534,243.3476,81.652405,0.0001296997,-80.847534,83.04312133789062,242.95671844482422,0.9998397827148438,8.564106499155362e-05
52000,81.65238,243.34772,81.65228,9.918213e-05,-80.84767,83.04303741455078,242.95684051513672,0.9998779296875,8.370058611035348e-05
52250,81.65226,243.34784,81.65216,9.918213e-05,-80.84779,83.04290771484375,242.95700073242188,0.999908447265625,8.29080988963445e-05
52500,81.65212,243.34798,81.65202,9.918213e-05,-80.84793,83.04280853271484,242.95716857910156,0.9999771118164062,8.441286782423655e-05
52750,81.652016,243.34814,81.651855,0.00016021729,-80.84807,83.0426025390625,242.95733642578125,0.99993896484375,8.695077151060104e-05
