t,x_vol,x_cross
21000,103.32349884815706,101.0
21250,104.06999949919872,102.0
21500,104.81457206530449,102.0
21750,105.55752954727564,103.0
22000,106.3068597255609,104.0
22250,107.05309119591347,105.0
22500,107.79751352163461,105.0
22750,108.54127228565706,106.0
23000,109.29114082532051,107.0
23250,110.03741611578526,108.0
23500,110.78183218149039,108.0
23750,111.52621068709936,109.0
24000,112.27651742788461,110.0
24250,113.02286157852564,111.0
24500,113.76734024439102,111.0
24750,114.51221329126602,112.0
25000,115.26288311298077,113.0
25250,116.00928360376602,114.0
25500,116.75397511017628,114.0
25750,117.49954927884616,115.0
26000,118.25022536057692,116.0
26250,118.99670723157051,117.0
26500,119.74192457932692,117.0
26750,120.48815604967949,118.0
27000,121.23868189102564,119.0
27250,121.98512620192308,120.0
27500,122.7309820713141,120.0
27750,123.47780198317308,121.0
28000,124.2280774238782,122.0
28250,124.9745843349359,122.0
28500,125.72115384615384,123.0
28750,126.46836187900641,124.0
29000,127.21843699919872,125.0
29250,127.96505659054488,125.0
29500,128.71232722355768,126.0
29750,129.45984825721155,127.0
30000,130.20984825721155,128.0
30250,130.95661808894232,128.0
30500,131.70458984375,129.0
30750,132.45221103766028,130.0
31000,133.20228615785257,131.0
31250,133.94923127003204,131.0
31500,134.6977789463141,132.0
31750,135.44550030048077,133.0
32000,136.19540014022436,134.0
32250,136.9427458934295,134.0
32500,137.6917943709936,135.0
32750,138.43975360576923,136.0
33000,139.18961588541669,137.0
33250,139.93733723958331,137.0
33500,140.68663611778845,138.0
33750,141.43489583333334,139.0
34000,142.1847205528846,140.0
34250,142.93298026842947,140.0
34500,143.68249198717947,141.0
34750,144.43113982371796,142.0
35000,145.18107722355768,143.0
35250,145.92981270032053,143.0
35500,146.67932441907053,144.0
35750,147.4283228165064,145.0
36000,148.17839793669873,146.0
36250,148.92764673477564,146.0
36500,149.67708333333334,147.0
36750,150.42643229166666,148.0
37000,151.17662009214743,149.0
37250,151.92643229166666,149.0
37500,152.67575620993588,150.0
37750,153.42545572916666,151.0
38000,154.17595653044873,152.0
38250,154.92594401041666,152.0
38500,155.67541816907053,153.0
38750,156.42531800881412,154.0
39000,157.17601913060898,155.0
39250,157.92643229166666,155.0
39500,158.67578125,156.0
39750,159.42586889022436,157.0
40000,160.17715845352564,158.0
40250,160.9278345352564,158.0
40500,161.67713341346155,159.0
40750,162.42733373397436,160.0
41000,163.17899889823718,161.0
41250,163.93000050080127,161.0
41500,164.67943709935898,162.0
41750,165.42980018028845,163.0
42000,166.1820788261218,164.0
42250,166.93328074919873,164.0
42500,167.68283002804486,165.0
42750,168.43324318910257,166.0
43000,169.1861353165064,167.0
43250,169.93722455929486,167.0
43500,170.68704927884616,168.0
43750,171.43747495993588,169.0
44000,172.19083032852564,170.0
44250,172.94198217147436,170.0
44500,173.69180689102564,171.0
44750,174.44227013221155,172.0
45000,175.19641426282053,173.0
45250,175.94756610576923,173.0
45500,176.69762870592947,174.0
45750,177.44812950721155,175.0
46000,178.20266175881412,176.0
46250,178.95396384214743,176.0
46500,179.70411408253204,177.0
46750,180.45460236378204,178.0
47000,181.20992337740384,179.0
47250,181.9613256209936,179.0
47500,182.71166366185898,180.0
47750,183.46216446314102,181.0
48000,184.21794871794873,182.0
48250,184.9696264022436,182.0
48500,185.72007712339743,183.0
48750,186.47056540464743,184.0
49000,187.2269005408654,185.0
49250,187.97871594551282,185.0
49500,188.7293419471154,186.0
49750,189.47976762820514,187.0
50000,190.23657852564102,188.0
50250,190.98878205128204,189.0
50500,191.73954577323718,189.0
50750,192.48993389423077,190.0
51000,193.2471704727564,191.0
51250,193.99962439903845,192.0
51500,194.75057592147436,192.0
51750,195.50098908253204,193.0
52000,196.25856370192307,194.0
52250,197.01139322916666,195.0
52500,197.7626452323718,195.0
52750,198.51324619391025,196.0
53000,199.27092097355768,197.0
53250,200.02410106169873,198.0
53500,200.77561598557693,198.0
53750,201.52673026842947,199.0
54000,202.2840795272436,200.0
54250,203.03753505608975,201.0
54500,203.78943810096155,201.0
54750,204.54131610576923,202.0
55000,205.29805188301282,203.0
55250,206.05184545272436,204.0
55500,206.80433693910257,204.0
55750,207.55657802483975,205.0
56000,208.31273788060898,206.0
56250,209.06696965144232,207.0
56500,209.82001201923077,207.0
56750,210.57250350560898,208.0
57000,211.32835036057693,209.0
57250,212.08297025240384,210.0
57500,212.83653846153845,210.0
57750,213.58916766826923,211.0
58000,214.3448768028846,212.0
58250,215.0997596153846,213.0
58500,215.85386618589743,213.0
58750,216.6065955528846,214.0
59000,217.36217948717947,215.0
59250,218.11741286057693,216.0
59500,218.8719200721154,216.0
59750,219.62477463942307,217.0
60000,220.38040865384616,218.0
