step,Mff,Mr,Mb,Mrho,d_fc
103600,3.686437443153e+04,1.843351577341e+04,1.843453027925e+04,3.686437467921e+04,-3.671621132868e+00
104000,3.686438262571e+04,1.843353415897e+04,1.843454841044e+04,3.686438345426e+04,-3.699943696673e+00
104400,3.686440891063e+04,1.843354653650e+04,1.843456184197e+04,3.686440910476e+04,-3.699467837836e+00
104800,3.686440183747e+04,1.843354688907e+04,1.843455522771e+04,3.686440238255e+04,-3.700279308254e+00
105200,3.686438543903e+04,1.843354568418e+04,1.843454951887e+04,3.686438527006e+04,-3.709764023573e+00
105600,3.686439491882e+04,1.843355155189e+04,1.843455868702e+04,3.686439510310e+04,-3.715320085965e+00
106000,3.686439972668e+04,1.843354609244e+04,1.843457651780e+04,3.686439969760e+04,-3.722883555427e+00
106400,3.686439794115e+04,1.843354633384e+04,1.843458286425e+04,3.686439769560e+04,-3.731256935720e+00
106800,3.686441585285e+04,1.843355596847e+04,1.843459444796e+04,3.686441610062e+04,-3.734563580958e+00
107200,3.686442564303e+04,1.843356645651e+04,1.843461462267e+04,3.686442602360e+04,-3.755436145515e+00
107600,3.686438792786e+04,1.843356720327e+04,1.843460588611e+04,3.686438790148e+04,-3.785161520133e+00
108000,3.686435985699e+04,1.843357021052e+04,1.843460777998e+04,3.686435973501e+04,-3.818133506302e+00
108400,3.686437252329e+04,1.843359590982e+04,1.843464149246e+04,3.686437184811e+04,-3.864878991419e+00
108800,3.686440049974e+04,1.843360683744e+04,1.843464989184e+04,3.686440022135e+04,-3.856229544443e+00
109200,3.686440304152e+04,1.843362008007e+04,1.843465050961e+04,3.686440311670e+04,-3.867548154471e+00
109600,3.686442610846e+04,1.843361879966e+04,1.843465526108e+04,3.686442654848e+04,-3.847952274933e+00
110000,3.686440451768e+04,1.843361562723e+04,1.843465048931e+04,3.686440424591e+04,-3.861598859119e+00
110400,3.686439793165e+04,1.843362103041e+04,1.843465038797e+04,3.686439852941e+04,-3.873486727236e+00
110800,3.686440395168e+04,1.843363309133e+04,1.843464686138e+04,3.686440363091e+04,-3.876001023233e+00
111200,3.686438979284e+04,1.843364037798e+04,1.843465275858e+04,3.686438982660e+04,-3.903343714217e+00
111600,3.686439666115e+04,1.843364692791e+04,1.843466539690e+04,3.686439658237e+04,-3.915663662159e+00
112000,3.686440900896e+04,1.843364365329e+04,1.843468090681e+04,3.686440929729e+04,-3.915551140984e+00
112400,3.686441174659e+04,1.843365624980e+04,1.843469105673e+04,3.686441178989e+04,-3.935559941900e+00
112800,3.686440806120e+04,1.843364797790e+04,1.843469004859e+04,3.686440735251e+04,-3.929965292711e+00
113200,3.686440951102e+04,1.843364907808e+04,1.843470367907e+04,3.686440924722e+04,-3.943246125233e+00
113600,3.686440792412e+04,1.843364789355e+04,1.843470711315e+04,3.686440782303e+04,-3.947082585615e+00
114000,3.686438162814e+04,1.843365979233e+04,1.843469972824e+04,3.686438134193e+04,-3.977892424384e+00
114400,3.686439850338e+04,1.843367817014e+04,1.843471242724e+04,3.686439824826e+04,-3.992093994526e+00
114800,3.686441121048e+04,1.843369041713e+04,1.843473039515e+04,3.686441073281e+04,-4.009601800648e+00
115200,3.686440569686e+04,1.843368863218e+04,1.843473480403e+04,3.686440558010e+04,-4.017739352603e+00
115600,3.686441522744e+04,1.843368738746e+04,1.843473696186e+04,3.686441549456e+04,-4.009121876174e+00
116000,3.686440145811e+04,1.843368287798e+04,1.843472818546e+04,3.686440140373e+04,-4.009605325420e+00
116400,3.686438635896e+04,1.843367944319e+04,1.843472962033e+04,3.686438614064e+04,-4.022704561325e+00
116800,3.686439604057e+04,1.843368716040e+04,1.843473451043e+04,3.686439550042e+04,-4.025630264518e+00
117200,3.686440608475e+04,1.843369770642e+04,1.843474381765e+04,3.686440557736e+04,-4.035439317900e+00
117600,3.686437084674e+04,1.843369308431e+04,1.843474660115e+04,3.686437056494e+04,-4.068838719857e+00
118000,3.686440400464e+04,1.843370880488e+04,1.843475533879e+04,3.686440325469e+04,-4.060139038316e+00
118400,3.686438876493e+04,1.843371459104e+04,1.843476519611e+04,3.686438863534e+04,-4.091022216446e+00
118800,3.686440278362e+04,1.843372771801e+04,1.843477612341e+04,3.686440269631e+04,-4.101057801876e+00
119200,3.686442628035e+04,1.843372892649e+04,1.843478087047e+04,3.686442661160e+04,-4.083516617684e+00
119600,3.686442350183e+04,1.843373139909e+04,1.843477989490e+04,3.686442331415e+04,-4.087792160473e+00
120000,3.686441323417e+04,1.843373030675e+04,1.843478495144e+04,3.686441341174e+04,-4.102024018281e+00
120400,3.686439931057e+04,1.843371813971e+04,1.843478883272e+04,3.686439925802e+04,-4.107661858241e+00
120800,3.686438865282e+04,1.843373361780e+04,1.843479310373e+04,3.686438892365e+04,-4.138068705048e+00
121200,3.686438291336e+04,1.843373010838e+04,1.843480108785e+04,3.686438275212e+04,-4.148282866950e+00
121600,3.686440351642e+04,1.843374181673e+04,1.843481879341e+04,3.686440372926e+04,-4.157093722806e+00
122000,3.686440215013e+04,1.843375484655e+04,1.843483032988e+04,3.686440211344e+04,-4.183026302722e+00
122400,3.686438046760e+04,1.843374710311e+04,1.843483876099e+04,3.686438030708e+04,-4.205396504589e+00
122800,3.686438691722e+04,1.843374009575e+04,1.843485195044e+04,3.686438672882e+04,-4.205128972997e+00
123200,3.686441441818e+04,1.843374470039e+04,1.843487034648e+04,3.686441465443e+04,-4.200628690087e+00
123600,3.686438983549e+04,1.843373105563e+04,1.843488202937e+04,3.686438965738e+04,-4.223249500130e+00
124000,3.686438200760e+04,1.843374539386e+04,1.843489452144e+04,3.686438169813e+04,-4.257907709300e+00
124400,3.686440074134e+04,1.843376001854e+04,1.843489581694e+04,3.686440062743e+04,-4.255094134474e+00
124800,3.686439917004e+04,1.843376300756e+04,1.843490290258e+04,3.686439876896e+04,-4.266740088937e+00
125200,3.686441012949e+04,1.843375525045e+04,1.843491293537e+04,3.686440952587e+04,-4.258056321254e+00
125600,3.686441433443e+04,1.843374993406e+04,1.843490780472e+04,3.686441477966e+04,-4.243404340607e+00
126000,3.686439669922e+04,1.843375570918e+04,1.843491964926e+04,3.686439652002e+04,-4.278659226758e+00
126400,3.686438243909e+04,1.843376913197e+04,1.843492355955e+04,3.686438251430e+04,-4.310252424864e+00
126800,3.686440747444e+04,1.843378808772e+04,1.843493185446e+04,3.686440769935e+04,-4.312467736403e+00
127200,3.686442680414e+04,1.843380050713e+04,1.843494276847e+04,3.686442676890e+04,-4.316471457798e+00
127600,3.686443415767e+04,1.843381853566e+04,1.843496045599e+04,3.686443394971e+04,-4.344833973872e+00
128000,3.686443405066e+04,1.843381906957e+04,1.843497735556e+04,3.686443406880e+04,-4.362374464748e+00
128400,3.686442828842e+04,1.843382247218e+04,1.843498732144e+04,3.686442832214e+04,-4.381505186786e+00
128800,3.686443222071e+04,1.843382930165e+04,1.843498666931e+04,3.686443226320e+04,-4.383750246157e+00
129200,3.686440752237e+04,1.843383776673e+04,1.843500297342e+04,3.686440725642e+04,-4.433217773614e+00
129600,3.686438525198e+04,1.843383833624e+04,1.843501833783e+04,3.686438553184e+04,-4.471422089748e+00
130000,3.686439483471e+04,1.843384899452e+04,1.843503628886e+04,3.686439509076e+04,-4.490448667351e+00
130400,3.686438245159e+04,1.843385745443e+04,1.843504299499e+04,3.686438263446e+04,-4.517997825151e+00
130800,3.686439301436e+04,1.843385267957e+04,1.843507480967e+04,3.686439363790e+04,-4.534474881679e+00
131200,3.686440962593e+04,1.843386482804e+04,1.843509324437e+04,3.686440917867e+04,-4.548446473305e+00
131600,3.686441061309e+04,1.843387315880e+04,1.843508764125e+04,3.686441039860e+04,-4.550186959372e+00
132000,3.686441101190e+04,1.843387385822e+04,1.843509629022e+04,3.686441097587e+04,-4.559136545224e+00
132400,3.686439986986e+04,1.843387551613e+04,1.843510036882e+04,3.686439979273e+04,-4.576015089555e+00
132800,3.686438997981e+04,1.843387057342e+04,1.843510186985e+04,3.686439013088e+04,-4.582463459305e+00
133200,3.686436630834e+04,1.843386780046e+04,1.843510239712e+04,3.686436628628e+04,-4.603889244685e+00
133600,3.686438323639e+04,1.843387775558e+04,1.843511862884e+04,3.686438321614e+04,-4.613148033241e+00
134000,3.686439057358e+04,1.843388464469e+04,1.843513214216e+04,3.686439099061e+04,-4.626213262793e+00
134400,3.686438449002e+04,1.843388713264e+04,1.843514197315e+04,3.686438407308e+04,-4.644615771827e+00
134800,3.686437223853e+04,1.843389822644e+04,1.843515970490e+04,3.686437236220e+04,-4.685692811421e+00
135200,3.686437701590e+04,1.843389439048e+04,1.843517192382e+04,3.686437737268e+04,-4.689298408564e+00
135600,3.686436506369e+04,1.843389202966e+04,1.843518841812e+04,3.686436508632e+04,-4.715384089242e+00
136000,3.686438405256e+04,1.843390111799e+04,1.843521168694e+04,3.686438395971e+04,-4.728752370262e+00
136400,3.686437625105e+04,1.843391620311e+04,1.843521840834e+04,3.686437652409e+04,-4.758360398642e+00
136800,3.686436923604e+04,1.843392185394e+04,1.843522665135e+04,3.686436979026e+04,-4.779269243299e+00
137200,3.686435105338e+04,1.843392993942e+04,1.843524233945e+04,3.686435084498e+04,-4.821225488322e+00
137600,3.686432291189e+04,1.843393388419e+04,1.843525275143e+04,3.686432295829e+04,-4.863723729886e+00
138000,3.686433123016e+04,1.843395687175e+04,1.843526898965e+04,3.686433099902e+04,-4.894631246061e+00
138400,3.686431910736e+04,1.843395825741e+04,1.843528184500e+04,3.686431846344e+04,-4.920995054221e+00
138800,3.686430088481e+04,1.843395130224e+04,1.843529711548e+04,3.686430058187e+04,-4.947532901173e+00
139200,3.686432100343e+04,1.843394743162e+04,1.843530901773e+04,3.686432117289e+04,-4.935445916606e+00
139600,3.686432523221e+04,1.843395011604e+04,1.843533608148e+04,3.686432565933e+04,-4.960965312061e+00
140000,3.686429608718e+04,1.843395547834e+04,1.843533943214e+04,3.686429589778e+04,-4.998823302813e+00
140400,3.686431895752e+04,1.843396924206e+04,1.843534749290e+04,3.686431942487e+04,-4.997777437628e+00
140800,3.686429730651e+04,1.843397784498e+04,1.843535190647e+04,3.686429715121e+04,-5.032444941218e+00
141200,3.686426715796e+04,1.843399569629e+04,1.843535639642e+04,3.686426679379e+04,-5.084934740797e+00
141600,3.686423649252e+04,1.843400559842e+04,1.843536736928e+04,3.686423685801e+04,-5.136475179555e+00
142000,3.686425256774e+04,1.843402108074e+04,1.843539097637e+04,3.686425275260e+04,-5.159489368256e+00
142400,3.686424699873e+04,1.843402252228e+04,1.843539997718e+04,3.686424684405e+04,-5.175500724450e+00
142800,3.686423319898e+04,1.843402239439e+04,1.843543041791e+04,3.686423345101e+04,-5.219613314563e+00
143200,3.686422289557e+04,1.843403014793e+04,1.843544767324e+04,3.686422222412e+04,-5.254925599085e+00
143600,3.686423988326e+04,1.843403269340e+04,1.843546691387e+04,3.686424038988e+04,-5.259724014624e+00
144000,3.686424317832e+04,1.843403111920e+04,1.843547386046e+04,3.686424307531e+04,-5.261801340686e+00
144400,3.686424582540e+04,1.843402897681e+04,1.843549595027e+04,3.686424627364e+04,-5.279101679233e+00
144800,3.686424171330e+04,1.843403346058e+04,1.843551785319e+04,3.686424223042e+04,-5.309600467444e+00
145200,3.686424328272e+04,1.843403306973e+04,1.843552996217e+04,3.686424344379e+04,-5.319749177539e+00
145600,3.686423651686e+04,1.843402775324e+04,1.843553819905e+04,3.686423685640e+04,-5.329435431628e+00
146000,3.686422538018e+04,1.843403276438e+04,1.843555500039e+04,3.686422647351e+04,-5.362384592405e+00
146400,3.686424590753e+04,1.843405134962e+04,1.843556643628e+04,3.686424624008e+04,-5.371878361591e+00
146800,3.686423292797e+04,1.843404826288e+04,1.843557881797e+04,3.686423318118e+04,-5.394152881276e+00
147200,3.686422586048e+04,1.843403773375e+04,1.843558361571e+04,3.686422542232e+04,-5.395488977902e+00
147600,3.686421837997e+04,1.843404264250e+04,1.843558907623e+04,3.686421833491e+04,-5.413338772494e+00
148000,3.686426204083e+04,1.843405207818e+04,1.843561665868e+04,3.686426203579e+04,-5.406696032474e+00
148400,3.686421083552e+04,1.843402491875e+04,1.843561755848e+04,3.686421066743e+04,-5.431641715186e+00
148800,3.686425365344e+04,1.843403253651e+04,1.843562303623e+04,3.686425380170e+04,-5.401919302560e+00
149200,3.686424022800e+04,1.843401926290e+04,1.843563502723e+04,3.686424094355e+04,-5.414062133095e+00
149600,3.686423490699e+04,1.843402708585e+04,1.843564096587e+04,3.686423490858e+04,-5.433144731531e+00
150000,3.686424604405e+04,1.843403415431e+04,1.843566224679e+04,3.686424572653e+04,-5.450357052287e+00
150400,3.686426161697e+04,1.843403864124e+04,1.843567669328e+04,3.686426178968e+04,-5.453717557804e+00
150800,3.686425353071e+04,1.843403933635e+04,1.843569510925e+04,3.686425399107e+04,-5.480914882770e+00
151200,3.686423299759e+04,1.843404946314e+04,1.843569910748e+04,3.686423281872e+04,-5.515573028148e+00
151600,3.686421754766e+04,1.843405314169e+04,1.843569889797e+04,3.686421818566e+04,-5.534491997718e+00
152000,3.686422611907e+04,1.843405960853e+04,1.843572447952e+04,3.686422582465e+04,-5.557968990750e+00
152400,3.686421437213e+04,1.843405941966e+04,1.843572711448e+04,3.686421451145e+04,-5.572162003900e+00
152800,3.686421459094e+04,1.843406753974e+04,1.843573397282e+04,3.686421468425e+04,-5.586921609021e+00
153200,3.686418684949e+04,1.843407338103e+04,1.843573865415e+04,3.686418692523e+04,-5.625185680849e+00
153600,3.686418232322e+04,1.843408678198e+04,1.843574877375e+04,3.686418262452e+04,-5.653232513559e+00
154000,3.686418681232e+04,1.843409966882e+04,1.843576774435e+04,3.686418676591e+04,-5.680600840296e+00
154400,3.686420765764e+04,1.843410674983e+04,1.843578601729e+04,3.686420780474e+04,-5.685109478905e+00
154800,3.686421851674e+04,1.843412157378e+04,1.843581063450e+04,3.686421896988e+04,-5.713691539328e+00
155200,3.686424251634e+04,1.843412371056e+04,1.843584596342e+04,3.686424291545e+04,-5.727157643032e+00
155600,3.686423526546e+04,1.843414590421e+04,1.843585027251e+04,3.686423541927e+04,-5.760911261299e+00
156000,3.686423632927e+04,1.843415119660e+04,1.843587244126e+04,3.686423624110e+04,-5.787308593124e+00
156400,3.686422207832e+04,1.843414846042e+04,1.843588308124e+04,3.686422232103e+04,-5.809463339683e+00
156800,3.686422127668e+04,1.843414769422e+04,1.843589319339e+04,3.686422083938e+04,-5.819610924977e+00
157200,3.686425522054e+04,1.843416353252e+04,1.843591042074e+04,3.686425562006e+04,-5.818732715972e+00
157600,3.686422096382e+04,1.843416776127e+04,1.843590675906e+04,3.686422039402e+04,-5.853556508820e+00
158000,3.686421974079e+04,1.843417206431e+04,1.843593307353e+04,3.686421927989e+04,-5.885397055557e+00
158400,3.686422611538e+04,1.843417497014e+04,1.843595013837e+04,3.686422625756e+04,-5.898993130457e+00
158800,3.686423784827e+04,1.843417464809e+04,1.843596071247e+04,3.686423831689e+04,-5.897512287484e+00
159200,3.686424750556e+04,1.843418197578e+04,1.843596848910e+04,3.686424828076e+04,-5.902959310395e+00
159600,3.686425736233e+04,1.843418632724e+04,1.843597691503e+04,3.686425774950e+04,-5.905879942391e+00
160000,3.686421472806e+04,1.843418250313e+04,1.843597186886e+04,3.686421497351e+04,-5.939643927239e+00
160400,3.686420035565e+04,1.843418920630e+04,1.843597950630e+04,3.686420027637e+04,-5.968356956775e+00
160800,3.686417192001e+04,1.843419449170e+04,1.843598884129e+04,3.686417184079e+04,-6.011412989112e+00
161200,3.686416229559e+04,1.843418688827e+04,1.843600452983e+04,3.686416245604e+04,-6.029122505064e+00
161600,3.686415394738e+04,1.843417925931e+04,1.843602656900e+04,3.686415440422e+04,-6.051880926967e+00
162000,3.686417888805e+04,1.843420119360e+04,1.843604486553e+04,3.686417905939e+04,-6.067171080173e+00
162400,3.686415732674e+04,1.843420197495e+04,1.843604859388e+04,3.686415654743e+04,-6.093242080999e+00
162800,3.686412594425e+04,1.843422572266e+04,1.843606809669e+04,3.686412554175e+04,-6.167875102925e+00
163200,3.686407997084e+04,1.843423702748e+04,1.843609081344e+04,3.686408023715e+04,-6.247870088890e+00
163600,3.686404885040e+04,1.843426257296e+04,1.843611347883e+04,3.686404937136e+04,-6.327201386375e+00
164000,3.686408681566e+04,1.843428396385e+04,1.843614735157e+04,3.686408684880e+04,-6.344499768056e+00
164400,3.686409618262e+04,1.843429567345e+04,1.843616510947e+04,3.686409590161e+04,-6.364600302677e+00
164800,3.686407557618e+04,1.843432139750e+04,1.843616600517e+04,3.686407558894e+04,-6.411826481053e+00
165200,3.686406467866e+04,1.843432944010e+04,1.843619041917e+04,3.686406435001e+04,-6.455180608973e+00
165600,3.686405178122e+04,1.843434692959e+04,1.843620819819e+04,3.686405236578e+04,-6.503346561047e+00
166000,3.686405952186e+04,1.843436397108e+04,1.843621923634e+04,3.686405973399e+04,-6.523685559361e+00
166400,3.686403700932e+04,1.843437903868e+04,1.843622257040e+04,3.686403726226e+04,-6.564599754671e+00
166800,3.686401601192e+04,1.843438089250e+04,1.843623096396e+04,3.686401583892e+04,-6.595844542604e+00
167200,3.686402072194e+04,1.843439868423e+04,1.843624801750e+04,3.686402055699e+04,-6.625979785469e+00
167600,3.686397589747e+04,1.843440037485e+04,1.843625395013e+04,3.686397550297e+04,-6.678427509283e+00
168000,3.686397154542e+04,1.843440435614e+04,1.843626432005e+04,3.686397166139e+04,-6.697130766071e+00
168400,3.686398721460e+04,1.843440766360e+04,1.843627289375e+04,3.686398734170e+04,-6.693342753741e+00
168800,3.686401334696e+04,1.843441041984e+04,1.843629263805e+04,3.686401305121e+04,-6.689710928473e+00
169200,3.686400005797e+04,1.843442513495e+04,1.843630108000e+04,3.686400026852e+04,-6.726156978497e+00
169600,3.686400531524e+04,1.843442577234e+04,1.843629341834e+04,3.686400510424e+04,-6.713875437174e+00
170000,3.686400429841e+04,1.843443625897e+04,1.843628571038e+04,3.686400425321e+04,-6.717670938197e+00
170400,3.686400291757e+04,1.843444705044e+04,1.843629458025e+04,3.686400295311e+04,-6.738713118695e+00
170800,3.686398078712e+04,1.843444812131e+04,1.843628329478e+04,3.686398065704e+04,-6.750628973728e+00
171200,3.686397910128e+04,1.843445770050e+04,1.843628924775e+04,3.686397930282e+04,-6.767846966399e+00
171600,3.686399390201e+04,1.843447029952e+04,1.843628565679e+04,3.686399429935e+04,-6.762054296603e+00
172000,3.686400309814e+04,1.843448682653e+04,1.843628033224e+04,3.686400281423e+04,-6.764060623434e+00
172400,3.686401451819e+04,1.843449581795e+04,1.843627122301e+04,3.686401463437e+04,-6.752522770450e+00
172800,3.686399454824e+04,1.843448997051e+04,1.843628354153e+04,3.686399496496e+04,-6.778963796729e+00
173200,3.686397425915e+04,1.843449024546e+04,1.843628359778e+04,3.686397449130e+04,-6.799584090837e+00
173600,3.686397547402e+04,1.843448595485e+04,1.843628550237e+04,3.686397556049e+04,-6.795983197571e+00
174000,3.686400083395e+04,1.843449563656e+04,1.843630372688e+04,3.686400126177e+04,-6.798529480959e+00
174400,3.686401022277e+04,1.843449386022e+04,1.843630924322e+04,3.686400983655e+04,-6.792880670913e+00
174800,3.686399221321e+04,1.843449795383e+04,1.843629598496e+04,3.686399197847e+04,-6.801725583267e+00
175200,3.686398160160e+04,1.843452199297e+04,1.843629819463e+04,3.686398163551e+04,-6.838585998143e+00
175600,3.686395866608e+04,1.843452972271e+04,1.843631192887e+04,3.686395835757e+04,-6.882985500080e+00
176000,3.686390583050e+04,1.843453252959e+04,1.843632468870e+04,3.686390633184e+04,-6.951387784509e+00
176400,3.686391917177e+04,1.843454871216e+04,1.843635835249e+04,3.686391923285e+04,-6.987892881945e+00
176800,3.686392074548e+04,1.843456038231e+04,1.843636964158e+04,3.686392025393e+04,-7.009278407724e+00
177200,3.686391496370e+04,1.843456932815e+04,1.843636351758e+04,3.686391487366e+04,-7.017882023531e+00
177600,3.686391316366e+04,1.843457535975e+04,1.843637586350e+04,3.686391327566e+04,-7.038059583036e+00
178000,3.686388957846e+04,1.843457058980e+04,1.843636273321e+04,3.686388944519e+04,-7.043744554001e+00
178400,3.686382969674e+04,1.843457884708e+04,1.843637532637e+04,3.686382925123e+04,-7.124476711433e+00
178800,3.686383321649e+04,1.843457680197e+04,1.843636992817e+04,3.686383346063e+04,-7.113513650282e+00
179200,3.686382699350e+04,1.843458033794e+04,1.843636505314e+04,3.686382691550e+04,-7.118397589707e+00
179600,3.686380665121e+04,1.843457403292e+04,1.843635073323e+04,3.686380672956e+04,-7.118114945195e+00
180000,3.686382948639e+04,1.843458081464e+04,1.843635939372e+04,3.686382881165e+04,-7.110721965993e+00
180400,3.686384933943e+04,1.843458860103e+04,1.843637077118e+04,3.686384924823e+04,-7.110032774806e+00
180800,3.686381363550e+04,1.843457738774e+04,1.843638090912e+04,3.686381358939e+04,-7.144661358379e+00
181200,3.686384189597e+04,1.843457861360e+04,1.843638884078e+04,3.686384231633e+04,-7.125558409098e+00
181600,3.686382367275e+04,1.843457588918e+04,1.843639534115e+04,3.686382409632e+04,-7.147557584540e+00
182000,3.686383016874e+04,1.843459720515e+04,1.843641883265e+04,3.686382999247e+04,-7.185869057845e+00
182400,3.686380551597e+04,1.843460769820e+04,1.843642961606e+04,3.686380587679e+04,-7.231798292349e+00
182800,3.686376857175e+04,1.843461261857e+04,1.843643383848e+04,3.686376821798e+04,-7.277885292537e+00
183200,3.686375246183e+04,1.843461662208e+04,1.843644186399e+04,3.686375236315e+04,-7.306024241338e+00
183600,3.686376313701e+04,1.843463042325e+04,1.843645801829e+04,3.686376296914e+04,-7.325304531802e+00
184000,3.686376735267e+04,1.843464296712e+04,1.843647845525e+04,3.686376730949e+04,-7.354069696281e+00
184400,3.686376655107e+04,1.843464268716e+04,1.843649192592e+04,3.686376685899e+04,-7.368062004956e+00
184800,3.686377821131e+04,1.843464166313e+04,1.843649793975e+04,3.686377845407e+04,-7.361391570710e+00
185200,3.686376234343e+04,1.843464664045e+04,1.843649885292e+04,3.686376225275e+04,-7.383149936049e+00
185600,3.686372973248e+04,1.843465473530e+04,1.843650705110e+04,3.686372956526e+04,-7.432053912202e+00
186000,3.686375183500e+04,1.843466890427e+04,1.843654647548e+04,3.686375228828e+04,-7.463544744136e+00
186400,3.686376474635e+04,1.843466045141e+04,1.843657224215e+04,3.686376469499e+04,-7.467947206431e+00
186800,3.686376258219e+04,1.843467816851e+04,1.843657780294e+04,3.686376234943e+04,-7.493389264408e+00
187200,3.686374989837e+04,1.843468391182e+04,1.843658920680e+04,3.686375011891e+04,-7.523220247363e+00
187600,3.686374755418e+04,1.843468578553e+04,1.843660838458e+04,3.686374760556e+04,-7.546615922452e+00
188000,3.686372651809e+04,1.843468462432e+04,1.843661319611e+04,3.686372670072e+04,-7.571302335451e+00
188400,3.686370666714e+04,1.843469665706e+04,1.843663889931e+04,3.686370589167e+04,-7.628889231310e+00
188800,3.686369899245e+04,1.843471155423e+04,1.843664006638e+04,3.686369891536e+04,-7.652628169330e+00
189200,3.686366224123e+04,1.843470974531e+04,1.843664434749e+04,3.686366246235e+04,-7.691851558811e+00
189600,3.686367414303e+04,1.843471302734e+04,1.843667351769e+04,3.686367384690e+04,-7.712401998564e+00
190000,3.686367909432e+04,1.843471584266e+04,1.843668186952e+04,3.686367916346e+04,-7.718617861607e+00
190400,3.686367981120e+04,1.843472807879e+04,1.843669634377e+04,3.686368031812e+04,-7.744611363178e+00
190800,3.686368800372e+04,1.843473281151e+04,1.843669770064e+04,3.686368791968e+04,-7.742508429026e+00
191200,3.686368301534e+04,1.843473350863e+04,1.843669875268e+04,3.686368272042e+04,-7.749245972773e+00
191600,3.686368693401e+04,1.843473465536e+04,1.843670342255e+04,3.686368679428e+04,-7.751143900074e+00
192000,3.686368520095e+04,1.843473475822e+04,1.843671745595e+04,3.686368542135e+04,-7.767013217817e+00
192400,3.686366842720e+04,1.843473724683e+04,1.843673139192e+04,3.686366817456e+04,-7.800211552720e+00
192800,3.686365585500e+04,1.843473873811e+04,1.843673884825e+04,3.686365595573e+04,-7.821731361946e+00
193200,3.686364832962e+04,1.843474608024e+04,1.843674140718e+04,3.686364822197e+04,-7.839157796527e+00
193600,3.686364656782e+04,1.843476318398e+04,1.843675583179e+04,3.686364675325e+04,-7.872447947830e+00
194000,3.686366079166e+04,1.843477600958e+04,1.843676763211e+04,3.686366073942e+04,-7.882850026417e+00
194400,3.686364479034e+04,1.843477239005e+04,1.843676941847e+04,3.686364520454e+04,-7.897018177919e+00
194800,3.686364276921e+04,1.843477168183e+04,1.843677306387e+04,3.686364224118e+04,-7.901976486093e+00
195200,3.686364300585e+04,1.843477011630e+04,1.843677452972e+04,3.686364249587e+04,-7.901640166710e+00
195600,3.686362786056e+04,1.843477606734e+04,1.843678990265e+04,3.686362795174e+04,-7.938109438641e+00
196000,3.686364416072e+04,1.843476828209e+04,1.843680194383e+04,3.686364382875e+04,-7.926065200580e+00
196400,3.686361611732e+04,1.843476696935e+04,1.843681418601e+04,3.686361657488e+04,-7.965038041326e+00
196800,3.686357157995e+04,1.843476821987e+04,1.843681910714e+04,3.686357172191e+04,-8.015747068650e+00
197200,3.686358406636e+04,1.843478443168e+04,1.843682785029e+04,3.686358440089e+04,-8.028215609545e+00
197600,3.686353204864e+04,1.843479685607e+04,1.843685637633e+04,3.686353205484e+04,-8.121183761770e+00
198000,3.686353073944e+04,1.843480629994e+04,1.843686522483e+04,3.686353025413e+04,-8.140785332660e+00
198400,3.686351437060e+04,1.843480442514e+04,1.843686122821e+04,3.686351497841e+04,-8.151282750368e+00
198800,3.686349599120e+04,1.843481011067e+04,1.843685698153e+04,3.686349558884e+04,-8.171101007079e+00
199200,3.686348509589e+04,1.843481438213e+04,1.843688661038e+04,3.686348524880e+04,-8.215896615537e+00
199600,3.686347173128e+04,1.843482224115e+04,1.843689012918e+04,3.686347177148e+04,-8.240639046839e+00
200000,3.686345916449e+04,1.843483162443e+04,1.843690171041e+04,3.686345926404e+04,-8.274170347879e+00
200400,3.686344130499e+04,1.843484084500e+04,1.843689854818e+04,3.686344183308e+04,-8.298088190470e+00
200800,3.686343210444e+04,1.843484832468e+04,1.843690018021e+04,3.686343194675e+04,-8.316400453859e+00
201200,3.686344966615e+04,1.843485122272e+04,1.843691460992e+04,3.686344898981e+04,-8.316166495239e+00
201600,3.686346616588e+04,1.843486552940e+04,1.843692681352e+04,3.686346681964e+04,-8.326177038831e+00
202000,3.686341909514e+04,1.843488425614e+04,1.843693747395e+04,3.686341867483e+04,-8.402634959479e+00
202400,3.686345137792e+04,1.843489722398e+04,1.843696564814e+04,3.686345204365e+04,-8.411494192907e+00
202800,3.686343197039e+04,1.843489652903e+04,1.843697052874e+04,3.686343165421e+04,-8.435087379596e+00
203200,3.686343628412e+04,1.843490638242e+04,1.843697915668e+04,3.686343694860e+04,-8.449254982272e+00
203600,3.686345373234e+04,1.843491742033e+04,1.843699061605e+04,3.686345373458e+04,-8.454304031849e+00
204000,3.686346833890e+04,1.843491978215e+04,1.843700101640e+04,3.686346868396e+04,-8.452459657543e+00
204400,3.686342852277e+04,1.843493427468e+04,1.843700503600e+04,3.686342832220e+04,-8.510787912448e+00
204800,3.686343492225e+04,1.843494223889e+04,1.843702268021e+04,3.686343485475e+04,-8.529996855188e+00
205200,3.686343738103e+04,1.843495947853e+04,1.843702601911e+04,3.686343711740e+04,-8.548116609363e+00
205600,3.686343508197e+04,1.843497283252e+04,1.843702884343e+04,3.686343544769e+04,-8.566593981708e+00
206000,3.686346030183e+04,1.843498868400e+04,1.843703535132e+04,3.686345946747e+04,-8.563733496710e+00
206400,3.686344839314e+04,1.843499204563e+04,1.843703694655e+04,3.686344811219e+04,-8.580599035151e+00
