class,quantity,n,mean,std,frac_pos,max_abs
cczero/pure/nonwall,cc,1214208,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
cczero/pure/nonwall,dacc_b,1214208,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
cczero/pure/nonwall,dacc_r,1214208,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
cczero/pure/nonwall,net_b,1214208,1.196051387713e-07,1.609219586174e-06,2.779886148008e-01,4.947185516357e-06
cczero/pure/nonwall,net_r,1214208,1.196051387713e-07,1.609219586174e-06,2.779886148008e-01,4.947185516357e-06
mixed,R_b,134784,-1.008739649124e-08,8.760299122859e-08,5.427350427350e-01,2.868473529816e-07
mixed,R_r,134784,-1.008739649124e-08,8.760299122859e-08,5.427350427350e-01,2.868473529816e-07
mixed,Rc1_b,134784,-1.664706419029e-08,8.840377125773e-08,2.777777777778e-01,2.738088369370e-07
mixed,Rc1_r,134784,-1.664706419029e-08,8.840377125773e-08,2.777777777778e-01,2.738088369370e-07
mixed,Req_b,134784,7.156064117344e-09,9.330836872972e-09,8.846153846154e-01,4.470348358154e-08
mixed,Req_r,134784,7.156064117344e-09,9.330836872972e-09,8.846153846154e-01,4.470348358154e-08
mixed,Rrec_b,134784,-5.963964182920e-10,1.414034549097e-09,3.034188034188e-01,4.656612873077e-09
mixed,Rrec_r,134784,-5.963964182920e-10,1.414034549097e-09,3.034188034188e-01,4.656612873077e-09
mixed,cc,134784,5.918797532208e-01,2.325021473562e-01,1.000000000000e+00,7.500151395798e-01
mixed,dacc_b,134784,-4.015563601798e-20,2.098837358137e-18,6.232193732194e-04,5.551115123126e-17
mixed,dacc_r,134784,-1.441484369876e-20,7.634027944021e-19,1.187084520418e-04,2.775557561563e-17
mixed,net_b,134784,-8.696727760198e-07,2.058882917028e-06,3.333333333333e-01,4.768371582031e-06
mixed,net_r,134784,-8.696727760198e-07,2.058882917028e-06,3.333333333333e-01,4.768371582031e-06
mixed_tau=1e-05,R_b,92160,-1.635934895345e-08,8.567204390652e-08,5.250000000000e-01,2.691522240639e-07
mixed_tau=1e-05,R_r,92160,-1.635934895345e-08,8.567204390652e-08,5.250000000000e-01,2.691522240639e-07
mixed_tau=1e-05,Rc1_b,92160,-2.220428294338e-08,8.656629457253e-08,2.500000000000e-01,2.738088369370e-07
mixed_tau=1e-05,Rc1_r,92160,-2.220428294338e-08,8.656629457253e-08,2.500000000000e-01,2.738088369370e-07
mixed_tau=1e-05,Req_b,92160,6.717164069414e-09,7.106781161524e-09,8.812500000000e-01,3.539025783539e-08
mixed_tau=1e-05,Req_r,92160,6.717164069414e-09,7.106781161524e-09,8.812500000000e-01,3.539025783539e-08
mixed_tau=1e-05,Rrec_b,92160,-8.722300794822e-10,1.638190751821e-09,3.187500000000e-01,4.656612873077e-09
mixed_tau=1e-05,Rrec_r,92160,-8.722300794822e-10,1.638190751821e-09,3.187500000000e-01,4.656612873077e-09
mixed_tau=1e-05,cc,92160,7.499983079731e-01,1.385534776140e-05,1.000000000000e+00,7.500151395798e-01
mixed_tau=1e-05,dacc_b,92160,-5.872761767630e-20,2.537990299633e-18,9.114583333333e-04,5.551115123126e-17
mixed_tau=1e-05,dacc_r,92160,-2.108170890944e-20,9.231363915186e-19,1.736111111111e-04,2.775557561563e-17
mixed_tau=1e-05,net_b,92160,-4.450790584087e-07,1.950791311195e-06,3.750000000000e-01,3.874301910400e-06
mixed_tau=1e-05,net_r,92160,-4.450790584087e-07,1.950791311195e-06,3.750000000000e-01,3.874301910400e-06
mixed_tau=1e-07,R_b,160128,-7.928014635556e-09,8.394844840193e-08,5.575539568345e-01,2.868473529816e-07
mixed_tau=1e-07,R_r,160128,-7.928014635556e-09,8.394844840193e-08,5.575539568345e-01,2.868473529816e-07
mixed_tau=1e-07,Rc1_b,160128,-1.465549127914e-08,8.509132662367e-08,2.949640287770e-01,2.738088369370e-07
mixed_tau=1e-07,Rc1_r,160128,-1.465549127914e-08,8.509132662367e-08,2.949640287770e-01,2.738088369370e-07
mixed_tau=1e-07,Req_b,160128,7.229479401218e-09,9.668317310659e-09,8.812949640288e-01,4.470348358154e-08
mixed_tau=1e-07,Req_r,160128,7.229479401218e-09,9.668317310659e-09,8.812949640288e-01,4.470348358154e-08
mixed_tau=1e-07,Rrec_b,160128,-5.020027576308e-10,1.315451612219e-09,2.913669064748e-01,4.656612873077e-09
mixed_tau=1e-07,Rrec_r,160128,-5.020027576308e-10,1.315451612219e-09,2.913669064748e-01,4.656612873077e-09
mixed_tau=1e-07,cc,160128,5.377695785581e-01,2.471286873332e-01,1.000000000000e+00,7.500151395798e-01
mixed_tau=1e-07,dacc_b,160128,-3.380006772737e-20,1.925647972289e-18,5.245803357314e-04,5.551115123126e-17
mixed_tau=1e-07,dacc_r,160128,-1.213335764572e-20,7.004086962644e-19,9.992006394884e-05,2.775557561563e-17
mixed_tau=1e-07,net_b,160128,-7.820452433104e-07,1.999831483124e-06,3.525179856115e-01,4.768371582031e-06
mixed_tau=1e-07,net_r,160128,-7.820452433104e-07,1.999831483124e-06,3.525179856115e-01,4.768371582031e-06
non_wall,R_b,1474560,-1.615449642386e-09,8.159355036480e-08,5.167968750000e-01,2.980232238770e-07
non_wall,R_r,1474560,-1.615449642386e-09,8.159355036480e-08,5.167968750000e-01,2.980232238770e-07
non_wall,Rc1_b,1474560,-6.120050775415e-09,8.275063667738e-08,3.109375000000e-01,2.738088369370e-07
non_wall,Rc1_r,1474560,-6.120050775415e-09,8.275063667738e-08,3.109375000000e-01,2.738088369370e-07
non_wall,Req_b,1474560,4.559115494984e-09,9.717854523072e-09,7.367187500000e-01,4.470348358154e-08
non_wall,Req_r,1474560,4.559115494984e-09,9.717854523072e-09,7.367187500000e-01,4.470348358154e-08
non_wall,Rrec_b,1474560,-5.451436195548e-11,4.607673762573e-10,4.648437500000e-02,4.656612873077e-09
non_wall,Rrec_r,1474560,-5.451436195548e-11,4.607673762573e-10,4.648437500000e-02,4.656612873077e-09
non_wall,cc,1474560,6.250000090804e-02,1.874996451141e-01,1.765625000000e-01,7.500151395798e-01
non_wall,dacc_b,1474560,-3.670476104769e-21,6.346568037033e-19,5.696614583333e-05,5.551115123126e-17
non_wall,dacc_r,1474560,-1.317606806840e-21,2.308405102004e-19,1.085069444444e-05,2.775557561563e-17
non_wall,net_b,1474560,-1.478644596995e-09,1.726816163949e-06,2.945312500000e-01,4.947185516357e-06
non_wall,net_r,1474560,-1.478644596995e-09,1.726816163949e-06,2.945312500000e-01,4.947185516357e-06
pure,R_b,1339776,-7.631557633529e-10,8.091520757785e-08,5.141874462597e-01,2.980232238770e-07
pure,R_r,1339776,-7.631557633529e-10,8.091520757785e-08,5.141874462597e-01,2.980232238770e-07
pure,Rc1_b,1339776,-5.061013312354e-09,8.208568421316e-08,3.142734307825e-01,2.682209014893e-07
pure,Rc1_r,1339776,-5.061013312354e-09,8.208568421316e-08,3.142734307825e-01,2.682209014893e-07
pure,Req_b,1339776,4.297857551033e-09,9.717593456837e-09,7.218400687876e-01,3.911554813385e-08
pure,Req_r,1339776,4.297857551033e-09,9.717593456837e-09,7.218400687876e-01,3.911554813385e-08
pure,Rrec_b,1339776,-2.031682912479e-18,1.734847948497e-16,2.063628546862e-02,3.518629073003e-15
pure,Rrec_r,1339776,-2.031682912479e-18,1.734847948497e-16,2.063628546862e-02,3.518629073003e-15
pure,cc,1339776,9.243396419138e-03,4.717407453952e-02,9.372312983663e-02,2.500154674053e-01
pure,dacc_b,1339776,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
pure,dacc_r,1339776,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
pure,net_b,1339776,8.586332735182e-08,1.664922981836e-06,2.906276870163e-01,4.947185516357e-06
pure,net_r,1339776,8.586332735182e-08,1.664922981836e-06,2.906276870163e-01,4.947185516357e-06
pure_tau=1e-05,R_b,1382400,-6.325230216487e-10,8.121926927891e-08,5.162500000000e-01,2.980232238770e-07
pure_tau=1e-05,R_r,1382400,-6.325230216487e-10,8.121926927891e-08,5.162500000000e-01,2.980232238770e-07
pure_tau=1e-05,Rc1_b,1382400,-5.047768630884e-09,8.237840057231e-08,3.150000000000e-01,2.682209014893e-07
pure_tau=1e-05,Rc1_r,1382400,-5.047768630884e-09,8.237840057231e-08,3.150000000000e-01,2.682209014893e-07
pure_tau=1e-05,Req_b,1382400,4.415245590022e-09,9.850594412301e-09,7.270833333333e-01,4.470348358154e-08
pure_tau=1e-05,Req_r,1382400,4.415245590022e-09,9.850594412301e-09,7.270833333333e-01,4.470348358154e-08
pure_tau=1e-05,Rrec_b,1382400,1.921297331275e-17,9.109582086015e-16,2.833333333333e-02,1.053454198874e-14
pure_tau=1e-05,Rrec_r,1382400,1.921297331275e-17,9.109582086015e-16,2.833333333333e-02,1.053454198874e-14
pure_tau=1e-05,cc,1382400,1.666678043703e-02,6.236114537965e-02,1.216666666667e-01,2.500154674053e-01
pure_tau=1e-05,dacc_b,1382400,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
pure_tau=1e-05,dacc_r,1382400,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
pure_tau=1e-05,net_b,1382400,2.809471632379e-08,1.706747749436e-06,2.891666666667e-01,4.947185516357e-06
pure_tau=1e-05,net_r,1382400,2.809471632379e-08,1.706747749436e-06,2.891666666667e-01,4.947185516357e-06
pure_tau=1e-07,R_b,1314432,-8.464342751202e-10,8.126851062991e-08,5.118317265557e-01,2.980232238770e-07
pure_tau=1e-07,R_r,1314432,-8.464342751202e-10,8.126851062991e-08,5.118317265557e-01,2.980232238770e-07
pure_tau=1e-07,Rc1_b,1314432,-5.080238128598e-09,8.240055401365e-08,3.128834355828e-01,2.682209014893e-07
pure_tau=1e-07,Rc1_r,1314432,-5.080238128598e-09,8.240055401365e-08,3.128834355828e-01,2.682209014893e-07
pure_tau=1e-07,Req_b,1314432,4.233803853471e-09,9.673632176652e-09,7.191060473269e-01,3.911554813385e-08
pure_tau=1e-07,Req_r,1314432,4.233803853471e-09,9.673632176652e-09,7.191060473269e-01,3.911554813385e-08
pure_tau=1e-07,Rrec_b,1314432,6.719950932101e-21,1.926733367441e-17,1.665205959684e-02,5.617856554809e-16
pure_tau=1e-07,Rrec_r,1314432,6.719950932101e-21,1.926733367441e-17,1.665205959684e-02,5.617856554809e-16
pure_tau=1e-07,cc,1314432,4.601253061102e-03,3.360233901814e-02,7.624890446976e-02,2.500154674053e-01
pure_tau=1e-07,dacc_b,1314432,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
pure_tau=1e-07,dacc_r,1314432,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
pure_tau=1e-07,net_b,1314432,9.361229074145e-08,1.665737194908e-06,2.874671340929e-01,4.947185516357e-06
pure_tau=1e-07,net_r,1314432,9.361229074145e-08,1.665737194908e-06,2.874671340929e-01,4.947185516357e-06
